Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1979,2,0.069,,-0.015,0.004,-0.034,
1979,3,-0.101,,-0.015,0.004,-0.034,
1979,4,-0.050,,-0.015,0.004,-0.034,
1979,5,-0.069,,-0.015,0.004,-0.034,
1979,6,-0.149,,-0.015,0.004,-0.034,
1979,7,-0.003,,-0.015,0.004,-0.034,
1979,8,-0.040,,-0.015,0.004,-0.033,
1979,9,0.050,,-0.015,0.004,-0.033,
1979,10,0.074,,-0.015,0.004,-0.033,
1979,11,-0.083,,-0.015,0.004,-0.033,
1979,12,0.028,,-0.015,0.004,-0.033,
1980,1,-0.057,,-0.015,0.004,-0.033,
1980,2,0.072,,-0.015,0.004,-0.033,
1980,3,-0.058,,-0.015,0.004,-0.033,
1980,4,0.008,,-0.015,0.004,-0.033,
1980,5,-0.029,,-0.015,0.003,-0.033,
1980,6,0.007,,-0.015,0.003,-0.032,
1980,7,-0.036,,-0.014,0.003,-0.032,
1980,8,-0.009,,-0.014,0.003,-0.032,
1980,9,-0.029,,-0.014,0.003,-0.032,
1980,10,-0.012,,-0.014,0.003,-0.032,
1980,11,-0.013,,-0.014,0.003,-0.032,
1980,12,0.043,,-0.014,0.003,-0.032,
1981,1,0.007,,-0.014,0.003,-0.032,
1981,2,-0.019,,-0.014,0.003,-0.032,
1981,3,-0.034,,-0.014,0.003,-0.032,
1981,4,0.002,,-0.014,0.003,-0.032,
1981,5,0.010,,-0.014,0.003,-0.031,
1981,6,0.025,,-0.014,0.003,-0.031,
1981,7,-0.049,,-0.014,0.003,-0.031,
1981,8,-0.012,,-0.014,0.003,-0.031,
1981,9,-0.005,,-0.014,0.003,-0.031,
1981,10,0.034,,-0.014,0.003,-0.031,
1981,11,0.076,,-0.014,0.003,-0.031,
1981,12,0.079,,-0.014,0.003,-0.031,
1982,1,-0.048,,-0.014,0.003,-0.031,
1982,2,0.005,,-0.014,0.003,-0.031,
1982,3,0.067,,-0.014,0.003,-0.031,
1982,4,0.072,,-0.014,0.003,-0.030,
1982,5,-0.118,,-0.014,0.003,-0.030,
1982,6,-0.005,,-0.014,0.003,-0.030,
1982,7,0.025,,-0.014,0.003,-0.030,
1982,8,0.009,,-0.014,0.003,-0.030,
1982,9,0.047,,-0.014,0.003,-0.030,
1982,10,0.101,,-0.014,0.003,-0.030,
1982,11,0.106,,-0.013,0.003,-0.030,
1982,12,0.149,,-0.013,0.003,-0.030,
1983,1,0.245,,-0.013,0.003,-0.030,
1983,2,0.306,,-0.013,0.003,-0.030,
1983,3,0.250,,-0.013,0.003,-0.030,
1983,4,0.036,,-0.013,0.003,-0.029,
1983,5,0.032,,-0.013,0.003,-0.029,
1983,6,0.068,,-0.013,0.003,-0.029,
1983,7,0.140,,-0.013,0.003,-0.029,
1983,8,0.082,,-0.013,0.003,-0.029,
1983,9,0.023,,-0.013,0.003,-0.029,
1983,10,-0.021,,-0.013,0.003,-0.029,
1983,11,0.185,,-0.013,0.003,-0.029,
1983,12,-0.082,,-0.013,0.003,-0.029,
1984,1,-0.166,,-0.013,0.003,-0.029,
1984,2,0.023,,-0.013,0.003,-0.029,
1984,3,-0.003,,-0.013,0.003,-0.028,
1984,4,0.020,,-0.013,0.003,-0.028,
1984,5,0.059,,-0.013,0.003,-0.028,
1984,6,-0.039,,-0.013,0.003,-0.028,
1984,7,-0.076,,-0.013,0.003,-0.028,
1984,8,-0.003,,-0.013,0.003,-0.028,
1984,9,0.017,,-0.013,0.003,-0.028,
1984,10,0.055,,-0.013,0.003,-0.028,
1984,11,0.182,,-0.013,0.003,-0.028,
1984,12,-0.107,,-0.013,0.003,-0.028,
1985,1,-0.194,,-0.013,0.003,-0.028,
1985,2,-0.212,,-0.013,0.003,-0.028,
1985,3,-0.153,,-0.012,0.002,-0.027,
1985,4,-0.062,,-0.012,0.002,-0.027,
1985,5,-0.051,,-0.012,0.002,-0.027,
1985,6,-0.042,,-0.012,0.002,-0.027,
1985,7,-0.039,,-0.012,0.002,-0.027,
1985,8,-0.043,,-0.012,0.002,-0.027,
1985,9,-0.005,,-0.012,0.002,-0.027,
1985,10,-0.015,,-0.012,0.002,-0.027,
1985,11,-0.177,,-0.012,0.002,-0.027,
1985,12,-0.180,,-0.012,0.002,-0.027,
1986,1,0.062,,-0.012,0.002,-0.027,
1986,2,0.087,,-0.012,0.002,-0.027,
1986,3,0.030,,-0.012,0.002,-0.026,
1986,4,-0.086,,-0.012,0.002,-0.026,
1986,5,0.019,,-0.012,0.002,-0.026,
1986,6,0.010,,-0.012,0.002,-0.026,
1986,7,-0.027,,-0.012,0.002,-0.026,
1986,8,-0.046,,-0.012,0.002,-0.026,
1986,9,-0.020,,-0.012,0.002,-0.026,
1986,10,-0.064,,-0.012,0.002,-0.026,
1986,11,-0.074,,-0.012,0.002,-0.026,
1986,12,-0.027,,-0.012,0.002,-0.026,
1987,1,0.004,,-0.012,0.002,-0.026,
1987,2,0.020,,-0.012,0.002,-0.026,
1987,3,0.052,,-0.012,0.002,-0.026,
1987,4,-0.068,,-0.012,0.002,-0.025,
1987,5,0.025,,-0.012,0.002,-0.025,
1987,6,-0.060,,-0.012,0.002,-0.025,
1987,7,0.040,,-0.011,0.002,-0.025,
1987,8,-0.058,,-0.011,0.002,-0.025,
1987,9,-0.056,,-0.011,0.002,-0.025,
1987,10,-0.088,,-0.011,0.002,-0.025,
1987,11,-0.055,,-0.011,0.002,-0.025,
1987,12,0.028,,-0.011,0.002,-0.025,
1988,1,-0.038,,-0.011,0.002,-0.025,
1988,2,-0.200,,-0.011,0.002,-0.025,
1988,3,-0.113,,-0.011,0.002,-0.025,
1988,4,-0.004,,-0.011,0.002,-0.025,
1988,5,0.062,,-0.011,0.002,-0.024,
1988,6,-0.027,,-0.011,0.002,-0.024,
1988,7,-0.061,,-0.011,0.002,-0.024,
1988,8,-0.083,,-0.011,0.002,-0.024,
1988,9,-0.096,,-0.011,0.002,-0.024,
1988,10,-0.094,,-0.011,0.002,-0.024,
1988,11,0.073,,-0.011,0.002,-0.024,
1988,12,-0.171,,-0.011,0.002,-0.024,
1989,1,-0.151,,-0.011,0.002,-0.024,
1989,2,-0.257,,-0.011,0.002,-0.024,
1989,3,0.033,,-0.011,0.002,-0.024,
1989,4,-0.037,,-0.011,0.002,-0.024,
1989,5,-0.020,,-0.011,0.002,-0.024,
1989,6,-0.005,,-0.011,0.002,-0.024,
1989,7,0.006,,-0.011,0.002,-0.023,
1989,8,-0.046,,-0.011,0.002,-0.023,
1989,9,-0.047,,-0.011,0.002,-0.023,
1989,10,-0.039,,-0.011,0.002,-0.023,
1989,11,-0.125,,-0.010,0.002,-0.023,
1989,12,-0.192,,-0.010,0.002,-0.023,
1990,1,-0.002,,-0.010,0.002,-0.023,
1990,2,-0.011,,-0.010,0.002,-0.023,
1990,3,-0.116,,-0.010,0.002,-0.023,
1990,4,-0.062,,-0.010,0.002,-0.023,
1990,5,-0.020,,-0.010,0.002,-0.023,
1990,6,0.056,,-0.010,0.002,-0.023,
1990,7,-0.003,,-0.010,0.002,-0.023,
1990,8,0.018,,-0.010,0.002,-0.023,
1990,9,-0.014,,-0.010,0.002,-0.022,
1990,10,-0.009,,-0.010,0.002,-0.022,
1990,11,-0.000,,-0.010,0.002,-0.022,
1990,12,-0.134,,-0.010,0.002,-0.022,
1991,1,-0.145,,-0.010,0.002,-0.022,
1991,2,0.014,,-0.010,0.002,-0.022,
1991,3,-0.006,,-0.010,0.002,-0.022,
1991,4,-0.019,,-0.010,0.002,-0.022,
1991,5,-0.045,,-0.010,0.002,-0.022,
1991,6,-0.082,,-0.010,0.002,-0.022,
1991,7,-0.052,,-0.010,0.002,-0.022,
1991,8,0.054,,-0.010,0.002,-0.022,
1991,9,-0.056,,-0.010,0.002,-0.022,
1991,10,-0.097,,-0.010,0.002,-0.022,
1991,11,-0.046,,-0.010,0.002,-0.022,
1991,12,-0.012,,-0.010,0.002,-0.022,
1992,1,0.108,,-0.010,0.002,-0.022,
1992,2,0.160,,-0.010,0.002,-0.021,
1992,3,-0.000,,-0.009,0.002,-0.021,
1992,4,0.097,,-0.009,0.002,-0.021,
1992,5,-0.045,,-0.009,0.002,-0.021,
1992,6,-0.012,,-0.009,0.002,-0.021,
1992,7,0.025,,-0.009,0.002,-0.021,
1992,8,-0.009,,-0.009,0.002,-0.021,
1992,9,-0.023,,-0.009,0.003,-0.021,
1992,10,0.022,,-0.009,0.003,-0.021,
1992,11,-0.086,,-0.009,0.003,-0.021,
1992,12,-0.015,,-0.009,0.003,-0.021,
1993,1,-0.008,,-0.009,0.003,-0.021,
1993,2,-0.029,,-0.009,0.003,-0.021,
1993,3,0.012,,-0.009,0.003,-0.021,
1993,4,0.188,,-0.009,0.003,-0.021,
1993,5,0.208,,-0.009,0.003,-0.021,
1993,6,0.104,,-0.009,0.003,-0.021,
1993,7,0.040,,-0.009,0.003,-0.021,
1993,8,0.012,,-0.009,0.003,-0.020,
1993,9,-0.053,,-0.009,0.003,-0.020,
1993,10,-0.054,,-0.009,0.003,-0.020,
1993,11,-0.217,,-0.009,0.003,-0.020,
1993,12,-0.006,,-0.009,0.003,-0.020,
1994,1,-0.051,,-0.009,0.003,-0.020,
1994,2,0.032,,-0.009,0.003,-0.020,
1994,3,-0.017,,-0.009,0.003,-0.020,
1994,4,-0.008,,-0.009,0.003,-0.020,
1994,5,0.017,,-0.009,0.003,-0.020,
1994,6,0.035,,-0.009,0.003,-0.020,
1994,7,-0.030,,-0.008,0.003,-0.020,
1994,8,0.012,,-0.008,0.003,-0.020,
1994,9,-0.002,,-0.008,0.003,-0.020,
1994,10,-0.000,,-0.008,0.003,-0.020,
1994,11,0.024,,-0.008,0.003,-0.020,
1994,12,0.153,,-0.008,0.003,-0.020,
1995,1,0.205,,-0.008,0.003,-0.020,
1995,2,0.018,,-0.008,0.003,-0.020,
1995,3,0.136,,-0.008,0.003,-0.020,
1995,4,0.011,,-0.008,0.003,-0.020,
1995,5,-0.007,,-0.008,0.003,-0.019,
1995,6,0.014,,-0.008,0.003,-0.019,
1995,7,0.059,,-0.008,0.003,-0.019,
1995,8,0.024,,-0.008,0.003,-0.019,
1995,9,0.046,,-0.008,0.003,-0.019,
1995,10,0.001,,-0.008,0.003,-0.019,
1995,11,0.027,,-0.008,0.003,-0.019,
1995,12,0.141,,-0.008,0.003,-0.019,
1996,1,0.019,,-0.008,0.003,-0.019,
1996,2,0.122,,-0.008,0.004,-0.019,
1996,3,-0.098,,-0.008,0.004,-0.019,
1996,4,0.160,,-0.008,0.004,-0.019,
1996,5,0.003,,-0.008,0.004,-0.019,
1996,6,-0.072,,-0.008,0.004,-0.019,
1996,7,-0.015,,-0.008,0.004,-0.019,
1996,8,-0.031,,-0.008,0.004,-0.019,
1996,9,-0.009,,-0.008,0.004,-0.019,
1996,10,0.022,,-0.008,0.004,-0.019,
1996,11,-0.076,,-0.007,0.004,-0.019,
1996,12,0.140,,-0.007,0.004,-0.019,
1997,1,0.073,,-0.007,0.004,-0.019,
1997,2,-0.073,,-0.007,0.004,-0.019,
1997,3,0.067,,-0.007,0.004,-0.019,
1997,4,-0.011,,-0.007,0.004,-0.019,
1997,5,0.100,,-0.007,0.004,-0.019,
1997,6,0.166,,-0.007,0.004,-0.019,
1997,7,0.062,,-0.007,0.004,-0.019,
1997,8,0.147,,-0.007,0.004,-0.019,
1997,9,0.204,,-0.007,0.004,-0.019,
1997,10,0.202,,-0.007,0.004,-0.018,
1997,11,0.200,,-0.007,0.004,-0.018,
1997,12,0.107,,-0.007,0.004,-0.018,
1998,1,0.328,,-0.007,0.004,-0.018,
1998,2,0.375,,-0.007,0.004,-0.018,
1998,3,0.024,,-0.007,0.005,-0.018,
1998,4,-0.013,,-0.007,0.005,-0.018,
1998,5,0.076,,-0.007,0.005,-0.018,
1998,6,0.021,,-0.007,0.005,-0.018,
1998,7,0.029,,-0.007,0.005,-0.018,
1998,8,-0.046,,-0.007,0.005,-0.018,
1998,9,-0.039,,-0.007,0.005,-0.018,
1998,10,-0.019,,-0.007,0.005,-0.018,
1998,11,0.190,,-0.007,0.005,-0.018,
1998,12,-0.004,,-0.007,0.005,-0.018,
1999,1,0.008,,-0.007,0.005,-0.018,
1999,2,0.269,,-0.007,0.005,-0.018,
1999,3,0.137,,-0.006,0.005,-0.018,
1999,4,-0.126,,-0.006,0.005,-0.018,
1999,5,-0.056,,-0.006,0.005,-0.018,
1999,6,-0.008,,-0.006,0.005,-0.018,
1999,7,-0.034,,-0.006,0.005,-0.018,
1999,8,-0.016,,-0.006,0.005,-0.018,
1999,9,-0.120,,-0.006,0.005,-0.018,
1999,10,-0.115,,-0.006,0.005,-0.018,
1999,11,0.047,,-0.006,0.006,-0.018,
1999,12,-0.063,,-0.006,0.006,-0.018,
2000,1,-0.039,,-0.006,0.006,-0.018,
2000,2,0.063,,-0.006,0.006,-0.018,
2000,3,-0.075,,-0.006,0.006,-0.018,
2000,4,-0.056,,-0.006,0.006,-0.018,
2000,5,0.067,,-0.006,0.006,-0.018,
2000,6,0.015,,-0.006,0.006,-0.018,
2000,7,-0.000,,-0.006,0.006,-0.018,
2000,8,-0.047,,-0.006,0.006,-0.018,
2000,9,-0.022,,-0.006,0.006,-0.018,
2000,10,0.006,,-0.006,0.006,-0.018,
2000,11,-0.160,,-0.006,0.006,-0.018,
2000,12,-0.135,,-0.006,0.006,-0.018,
2001,1,-0.064,,-0.006,0.006,-0.018,
2001,2,-0.135,,-0.006,0.006,-0.018,
2001,3,-0.086,,-0.006,0.006,-0.018,
2001,4,-0.038,,-0.006,0.007,-0.018,
2001,5,-0.051,,-0.006,0.007,-0.018,
2001,6,-0.052,,-0.006,0.007,-0.018,
2001,7,-0.065,,-0.005,0.007,-0.018,
2001,8,0.016,,-0.005,0.007,-0.018,
2001,9,-0.034,,-0.005,0.007,-0.018,
2001,10,-0.053,,-0.005,0.007,-0.018,
2001,11,0.075,,-0.005,0.007,-0.018,
2001,12,0.093,,-0.005,0.007,-0.018,
2002,1,0.022,,-0.005,0.007,-0.018,
2002,2,-0.070,,-0.005,0.007,-0.018,
2002,3,-0.095,,-0.005,0.007,-0.018,
2002,4,-0.094,,-0.005,0.007,-0.018,
2002,5,-0.081,,-0.005,0.007,-0.018,
2002,6,-0.024,,-0.005,0.007,-0.018,
2002,7,-0.043,,-0.005,0.007,-0.018,
2002,8,-0.070,,-0.005,0.008,-0.018,
2002,9,-0.041,,-0.005,0.008,-0.018,
2002,10,-0.155,,-0.005,0.008,-0.018,
2002,11,0.011,,-0.005,0.008,-0.018,
2002,12,0.224,,-0.005,0.008,-0.018,
2003,1,0.096,,-0.005,0.008,-0.018,
2003,2,-0.113,,-0.005,0.008,-0.018,
2003,3,0.054,,-0.005,0.008,-0.018,
2003,4,0.143,,-0.005,0.008,-0.018,
2003,5,-0.007,,-0.005,0.008,-0.018,
2003,6,-0.034,,-0.005,0.008,-0.018,
2003,7,-0.014,,-0.005,0.008,-0.018,
2003,8,0.031,,-0.005,0.008,-0.018,
2003,9,-0.034,,-0.005,0.008,-0.018,
2003,10,0.094,,-0.005,0.009,-0.018,
2003,11,-0.020,,-0.004,0.009,-0.018,
2003,12,0.134,,-0.004,0.009,-0.018,
2004,1,0.057,,-0.004,0.009,-0.018,
2004,2,0.059,,-0.004,0.009,-0.018,
2004,3,-0.059,,-0.004,0.009,-0.018,
2004,4,-0.027,,-0.004,0.009,-0.018,
2004,5,0.039,,-0.004,0.009,-0.018,
2004,6,0.026,,-0.004,0.009,-0.018,
2004,7,0.031,,-0.004,0.009,-0.018,
2004,8,0.063,,-0.004,0.009,-0.018,
2004,9,0.065,,-0.004,0.009,-0.018,
2004,10,0.045,,-0.004,0.009,-0.018,
2004,11,-0.130,,-0.004,0.009,-0.018,
2004,12,-0.047,,-0.004,0.010,-0.018,
2005,1,0.018,,-0.004,0.010,-0.018,
2005,2,-0.110,,-0.004,0.010,-0.018,
2005,3,0.032,,-0.004,0.010,-0.018,
2005,4,0.071,,-0.004,0.010,-0.018,
2005,5,0.168,,-0.004,0.010,-0.018,
2005,6,0.054,,-0.004,0.010,-0.018,
2005,7,0.038,,-0.004,0.010,-0.018,
2005,8,-0.021,,-0.004,0.010,-0.018,
2005,9,-0.078,,-0.004,0.010,-0.018,
2005,10,0.056,,-0.004,0.010,-0.018,
2005,11,-0.069,,-0.004,0.010,-0.018,
2005,12,0.023,,-0.004,0.011,-0.018,
2006,1,0.215,,-0.004,0.011,-0.018,
2006,2,-0.119,,-0.004,0.011,-0.018,
2006,3,0.109,,-0.003,0.011,-0.018,
2006,4,0.109,,-0.003,0.011,-0.018,
2006,5,-0.023,,-0.003,0.011,-0.018,
2006,6,0.010,,-0.003,0.011,-0.018,
2006,7,-0.003,,-0.003,0.011,-0.018,
2006,8,-0.036,,-0.003,0.011,-0.018,
2006,9,-0.050,,-0.003,0.011,-0.018,
2006,10,-0.111,,-0.003,0.011,-0.018,
2006,11,0.137,,-0.003,0.011,-0.018,
2006,12,0.050,,-0.003,0.011,-0.018,
2007,1,-0.125,,-0.003,0.012,-0.018,
2007,2,-0.011,,-0.003,0.012,-0.018,
2007,3,-0.114,,-0.003,0.012,-0.018,
2007,4,-0.011,,-0.003,0.012,-0.018,
2007,5,-0.113,,-0.003,0.012,-0.018,
2007,6,-0.046,,-0.003,0.012,-0.018,
2007,7,0.005,,-0.003,0.012,-0.018,
2007,8,-0.011,,-0.003,0.012,-0.018,
2007,9,-0.056,,-0.003,0.012,-0.018,
2007,10,0.041,,-0.003,0.012,-0.018,
2007,11,-0.130,,-0.003,0.012,-0.018,
2007,12,0.038,,-0.003,0.012,-0.018,
2008,1,0.035,,-0.003,0.013,-0.018,
2008,2,-0.035,,-0.003,0.013,-0.018,
2008,3,-0.103,,-0.003,0.013,-0.018,
2008,4,-0.086,,-0.003,0.013,-0.018,
2008,5,-0.056,,-0.003,0.013,-0.018,
2008,6,-0.044,,-0.003,0.013,-0.018,
2008,7,0.019,,-0.002,0.013,-0.018,
2008,8,0.101,,-0.002,0.013,-0.018,
2008,9,-0.050,,-0.002,0.013,-0.018,
2008,10,-0.090,,-0.002,0.013,-0.018,
2008,11,-0.030,,-0.002,0.013,-0.018,
2008,12,-0.085,,-0.002,0.013,-0.018,
2009,1,-0.185,,-0.002,0.014,-0.018,
2009,2,-0.098,,-0.002,0.014,-0.018,
2009,3,-0.087,,-0.002,0.014,-0.018,
2009,4,-0.126,,-0.002,0.014,-0.018,
2009,5,0.012,,-0.002,0.014,-0.018,
2009,6,0.056,,-0.002,0.014,-0.018,
2009,7,0.019,,-0.002,0.014,-0.018,
2009,8,0.042,,-0.002,0.014,-0.018,
2009,9,0.054,,-0.002,0.014,-0.018,
2009,10,0.047,,-0.002,0.014,-0.018,
2009,11,0.129,,-0.002,0.014,-0.018,
2009,12,-0.034,,-0.002,0.015,-0.018,
2010,1,,,-0.002,0.015,-0.018,
2010,2,0.057,,-0.002,0.015,-0.018,
2010,3,0.031,,-0.002,0.015,-0.018,
2010,4,0.095,,-0.002,0.015,-0.018,
2010,5,-0.021,,-0.002,0.015,-0.018,
2010,6,-0.025,,-0.002,0.015,-0.018,
2010,7,-0.082,,-0.002,0.015,-0.018,
2010,8,-0.061,,-0.002,0.015,-0.018,
2010,9,-0.026,,-0.002,0.015,-0.018,
2010,10,-0.002,,-0.002,0.015,-0.018,
2010,11,-0.054,,-0.001,0.016,-0.019,
2010,12,0.095,,-0.001,0.016,-0.019,
2011,1,-0.102,,-0.001,0.016,-0.019,
2011,2,-0.119,,-0.001,0.016,-0.019,
2011,3,0.164,,-0.001,0.016,-0.019,
2011,4,0.015,,-0.001,0.016,-0.019,
2011,5,0.012,,-0.001,0.016,-0.019,
2011,6,0.005,,-0.001,0.016,-0.019,
2011,7,-0.010,,-0.001,0.016,-0.019,
2011,8,-0.066,,-0.001,0.016,-0.019,
2011,9,-0.025,,-0.001,0.016,-0.019,
2011,10,-0.031,,-0.001,0.017,-0.019,
2011,11,-0.031,,-0.001,0.017,-0.019,
2011,12,-0.267,,-0.001,0.017,-0.019,
2012,1,-0.045,,-0.001,0.017,-0.019,
2012,2,-0.099,,-0.001,0.017,-0.019,
2012,3,0.094,,-0.001,0.017,-0.019,
2012,4,0.104,,-0.001,0.017,-0.019,
2012,5,-0.052,,-0.001,0.017,-0.019,
2012,6,0.032,,-0.001,0.017,-0.019,
2012,7,0.001,,-0.001,0.017,-0.019,
2012,8,-0.023,,-0.001,0.017,-0.019,
2012,9,-0.083,,-0.001,0.018,-0.019,
2012,10,-0.000,,-0.001,0.018,-0.019,
2012,11,0.052,,-0.001,0.018,-0.019,
2012,12,0.147,,-0.001,0.018,-0.019,
2013,1,-0.195,,-0.001,0.018,-0.019,
2013,2,-0.188,,-0.001,0.018,-0.019,
2013,3,-0.184,,-0.000,0.018,-0.019,
2013,4,-0.118,,-0.000,0.018,-0.019,
2013,5,-0.057,,-0.000,0.018,-0.019,
2013,6,-0.008,,-0.000,0.018,-0.019,
2013,7,-0.065,,-0.000,0.018,-0.019,
2013,8,0.004,,-0.000,0.019,-0.019,
2013,9,0.116,,-0.000,0.019,-0.019,
2013,10,-0.093,,-0.000,0.019,-0.019,
2013,11,-0.158,,-0.000,0.019,-0.019,
2013,12,-0.284,,-0.000,0.019,-0.019,
2014,1,-0.155,,-0.000,0.019,-0.019,
2014,2,-0.062,,-0.000,0.019,-0.019,
2014,3,0.031,,-0.000,0.019,-0.019,
2014,4,0.063,,-0.000,0.019,-0.019,
2014,5,0.071,,0.000,0.019,-0.019,
2014,6,-0.026,,0.000,0.020,-0.019,
2014,7,0.041,,0.000,0.020,-0.019,
2014,8,-0.005,,0.000,0.020,-0.019,
2014,9,0.083,,0.000,0.020,-0.020,
2014,10,,,0.000,0.020,-0.020,
2014,11,,,0.000,0.020,-0.020,
2014,12,,,0.000,0.020,-0.020,
2015,1,,,0.000,0.020,-0.020,
2015,2,,,0.000,0.020,-0.020,
2015,3,-0.089,,0.000,0.020,-0.020,
2015,4,-0.064,,0.000,0.020,-0.020,
2015,5,-0.066,,0.000,0.021,-0.020,
2015,6,-0.070,,0.000,0.021,-0.020,
2015,7,0.075,,0.001,0.021,-0.020,
2015,8,0.040,,0.001,0.021,-0.020,
2015,9,0.042,,0.001,0.021,-0.020,
2015,10,0.072,,0.001,0.021,-0.020,
2015,11,-0.053,,0.001,0.021,-0.020,
2015,12,0.210,,0.001,0.021,-0.020,
2016,1,0.128,,0.001,0.021,-0.020,
2016,2,0.003,,0.001,0.021,-0.020,
2016,3,0.156,,0.001,0.022,-0.020,
2016,4,-0.048,,0.001,0.022,-0.020,
2016,5,-0.101,,0.001,0.022,-0.020,
2016,6,-0.072,,0.001,0.022,-0.020,
2016,7,-0.046,,0.001,0.022,-0.020,
2016,8,-0.021,,0.001,0.022,-0.020,
2016,9,-0.038,,0.001,0.022,-0.020,
2016,10,0.219,,0.001,0.022,-0.020,
2016,11,0.215,,0.001,0.022,-0.020,
2016,12,-0.089,,0.001,0.022,-0.020,
2017,1,-0.007,,0.001,0.023,-0.020,
2017,2,0.091,,0.001,0.023,-0.020,
2017,3,0.067,,0.001,0.023,-0.020,
2017,4,0.125,,0.001,0.023,-0.020,
2017,5,-0.002,,0.001,0.023,-0.020,
2017,6,0.049,,0.001,0.023,-0.020,
2017,7,-0.051,,0.001,0.023,-0.020,
2017,8,0.004,,0.001,0.023,-0.020,
2017,9,0.011,,0.001,0.023,-0.020,
2017,10,-0.062,,0.001,0.023,-0.020,
2017,11,0.086,,0.001,0.023,-0.020,
2017,12,-0.178,,0.002,0.024,-0.021,
2018,1,0.068,,0.002,0.024,-0.021,
2018,2,-0.199,,0.002,0.024,-0.021,
2018,3,-0.032,,0.002,0.024,-0.021,
2018,4,0.042,,0.002,0.024,-0.021,
2018,5,-0.035,,0.002,0.024,-0.021,
2018,6,-0.013,,0.002,0.024,-0.021,
2018,7,-0.022,,0.002,0.024,-0.021,
2018,8,0.006,,0.002,0.024,-0.021,
2018,9,-0.025,,0.002,0.024,-0.021,
