Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1979,4,0.054,,-0.019,-0.005,-0.032,
1979,5,-0.001,,-0.018,-0.005,-0.032,
1979,6,-0.051,,-0.018,-0.005,-0.031,
1979,7,0.020,,-0.018,-0.005,-0.031,
1979,8,0.004,,-0.018,-0.005,-0.031,
1979,9,0.037,,-0.018,-0.005,-0.031,
1979,10,-0.026,,-0.017,-0.004,-0.030,
1979,11,-0.064,,-0.017,-0.004,-0.030,
1979,12,-0.029,,-0.017,-0.004,-0.030,
1980,1,0.057,,-0.017,-0.004,-0.030,
1980,2,0.014,,-0.017,-0.004,-0.029,
1980,3,0.005,,-0.016,-0.004,-0.029,
1980,4,0.011,,-0.016,-0.003,-0.029,
1980,5,-0.013,,-0.016,-0.003,-0.029,
1980,6,-0.033,,-0.016,-0.003,-0.028,
1980,7,-0.032,,-0.016,-0.003,-0.028,
1980,8,-0.029,,-0.015,-0.003,-0.028,
1980,9,-0.055,,-0.015,-0.003,-0.028,
1980,10,-0.145,,-0.015,-0.002,-0.028,
1980,11,-0.031,,-0.015,-0.002,-0.027,
1980,12,-0.038,,-0.015,-0.002,-0.027,
1981,1,-0.059,,-0.014,-0.002,-0.027,
1981,2,-0.002,,-0.014,-0.002,-0.027,
1981,3,-0.028,,-0.014,-0.002,-0.026,
1981,4,-0.038,,-0.014,-0.001,-0.026,
1981,5,-0.022,,-0.014,-0.001,-0.026,
1981,6,-0.042,,-0.013,-0.001,-0.026,
1981,7,-0.010,,-0.013,-0.001,-0.025,
1981,8,-0.035,,-0.013,-0.001,-0.025,
1981,9,-0.106,,-0.013,-0.001,-0.025,
1981,10,-0.111,,-0.013,-0.000,-0.025,
1981,11,-0.013,,-0.012,-0.000,-0.024,
1981,12,-0.063,,-0.012,-0.000,-0.024,
1982,1,-0.043,,-0.012,0.000,-0.024,
1982,2,-0.008,,-0.012,0.000,-0.024,
1982,3,-0.031,,-0.012,0.000,-0.023,
1982,4,-0.065,,-0.011,0.001,-0.023,
1982,5,-0.058,,-0.011,0.001,-0.023,
1982,6,-0.024,,-0.011,0.001,-0.023,
1982,7,-0.065,,-0.011,0.001,-0.022,
1982,8,-0.060,,-0.011,0.001,-0.022,
1982,9,-0.070,,-0.010,0.001,-0.022,
1982,10,-0.014,,-0.010,0.002,-0.022,
1982,11,0.012,,-0.010,0.002,-0.022,
1982,12,0.102,,-0.010,0.002,-0.021,
1983,1,0.069,,-0.009,0.002,-0.021,
1983,2,0.069,,-0.009,0.002,-0.021,
1983,3,0.069,,-0.009,0.002,-0.021,
1983,4,0.011,,-0.009,0.003,-0.020,
1983,5,0.015,,-0.009,0.003,-0.020,
1983,6,-0.005,,-0.008,0.003,-0.020,
1983,7,-0.026,,-0.008,0.003,-0.020,
1983,8,-0.053,,-0.008,0.003,-0.019,
1983,9,-0.076,,-0.008,0.003,-0.019,
1983,10,-0.001,,-0.008,0.004,-0.019,
1983,11,0.045,,-0.007,0.004,-0.019,
1983,12,-0.032,,-0.007,0.004,-0.018,
1984,1,0.002,,-0.007,0.004,-0.018,
1984,2,-0.011,,-0.007,0.004,-0.018,
1984,3,-0.016,,-0.007,0.004,-0.018,
1984,4,-0.001,,-0.006,0.005,-0.017,
1984,5,-0.034,,-0.006,0.005,-0.017,
1984,6,0.004,,-0.006,0.005,-0.017,
1984,7,0.045,,-0.006,0.005,-0.017,
1984,8,-0.014,,-0.006,0.005,-0.017,
1984,9,-0.030,,-0.005,0.005,-0.016,
1984,10,0.036,,-0.005,0.006,-0.016,
1984,11,0.009,,-0.005,0.006,-0.016,
1984,12,0.065,,-0.005,0.006,-0.016,
1985,1,0.002,,-0.005,0.006,-0.015,
1985,2,-0.020,,-0.004,0.006,-0.015,
1985,3,-0.016,,-0.004,0.006,-0.015,
1985,4,-0.041,,-0.004,0.007,-0.015,
1985,5,-0.025,,-0.004,0.007,-0.014,
1985,6,-0.048,,-0.004,0.007,-0.014,
1985,7,-0.029,,-0.003,0.007,-0.014,
1985,8,0.056,,-0.003,0.007,-0.014,
1985,9,-0.012,,-0.003,0.007,-0.013,
1985,10,0.115,,-0.003,0.008,-0.013,
1985,11,0.073,,-0.003,0.008,-0.013,
1985,12,-0.011,,-0.002,0.008,-0.013,
1986,1,-0.022,,-0.002,0.008,-0.013,
1986,2,0.053,,-0.002,0.008,-0.012,
1986,3,-0.077,,-0.002,0.008,-0.012,
1986,4,-0.007,,-0.002,0.009,-0.012,
1986,5,0.054,,-0.001,0.009,-0.012,
1986,6,0.028,,-0.001,0.009,-0.011,
1986,7,-0.038,,-0.001,0.009,-0.011,
1986,8,-0.056,,-0.001,0.009,-0.011,
1986,9,0.006,,-0.001,0.009,-0.011,
1986,10,0.045,,-0.000,0.010,-0.010,
1986,11,0.070,,-0.000,0.010,-0.010,
1986,12,0.041,,0.000,0.010,-0.010,
1987,1,0.030,,0.000,0.010,-0.010,
1987,2,0.029,,0.000,0.010,-0.009,
1987,3,0.106,,0.001,0.011,-0.009,
1987,4,-0.084,,0.001,0.011,-0.009,
1987,5,-0.037,,0.001,0.011,-0.009,
1987,6,0.031,,0.001,0.011,-0.009,
1987,7,0.023,,0.001,0.011,-0.008,
1987,8,-0.047,,0.002,0.011,-0.008,
1987,9,-0.073,,0.002,0.012,-0.008,
1987,10,-0.178,,0.002,0.012,-0.008,
1987,11,-0.022,,0.002,0.012,-0.007,
1987,12,0.016,,0.002,0.012,-0.007,
1988,1,-0.031,,0.003,0.012,-0.007,
1988,2,-0.069,,0.003,0.012,-0.007,
1988,3,-0.080,,0.003,0.013,-0.006,
1988,4,-0.026,,0.003,0.013,-0.006,
1988,5,-0.080,,0.003,0.013,-0.006,
1988,6,-0.036,,0.004,0.013,-0.006,
1988,7,-0.050,,0.004,0.013,-0.006,
1988,8,-0.060,,0.004,0.014,-0.005,
1988,9,0.016,,0.004,0.014,-0.005,
1988,10,-0.038,,0.004,0.014,-0.005,
1988,11,0.006,,0.005,0.014,-0.005,
1988,12,-0.038,,0.005,0.014,-0.004,
1989,1,0.021,,0.005,0.014,-0.004,
1989,2,-0.032,,0.005,0.015,-0.004,
1989,3,-0.013,,0.005,0.015,-0.004,
1989,4,-0.071,,0.006,0.015,-0.004,
1989,5,-0.086,,0.006,0.015,-0.003,
1989,6,0.046,,0.006,0.015,-0.003,
1989,7,0.029,,0.006,0.015,-0.003,
1989,8,0.001,,0.007,0.016,-0.003,
1989,9,-0.021,,0.007,0.016,-0.002,
1989,10,-0.093,,0.007,0.016,-0.002,
1989,11,-0.049,,0.007,0.016,-0.002,
1989,12,-0.105,,0.007,0.016,-0.002,
1990,1,-0.037,,0.008,0.017,-0.001,
1990,2,0.005,,0.008,0.017,-0.001,
1990,3,0.075,,0.008,0.017,-0.001,
1990,4,0.005,,0.008,0.017,-0.001,
1990,5,0.051,,0.008,0.017,-0.001,
1990,6,-0.005,,0.009,0.017,-0.000,
1990,7,0.008,,0.009,0.018,-0.000,
1990,8,0.020,,0.009,0.018,0.000,
1990,9,-0.048,,0.009,0.018,0.000,
1990,10,-0.017,,0.009,0.018,0.001,
1990,11,0.061,,0.010,0.018,0.001,
1990,12,0.019,,0.010,0.019,0.001,
1991,1,0.063,,0.010,0.019,0.001,
1991,2,-0.020,,0.010,0.019,0.001,
1991,3,0.042,,0.010,0.019,0.002,
1991,4,0.066,,0.011,0.019,0.002,
1991,5,0.121,,0.011,0.019,0.002,
1991,6,0.016,,0.011,0.020,0.002,
1991,7,0.035,,0.011,0.020,0.002,
1991,8,0.008,,0.011,0.020,0.003,
1991,9,0.003,,0.012,0.020,0.003,
1991,10,0.009,,0.012,0.020,0.003,
1991,11,-0.013,,0.012,0.021,0.003,
1991,12,-0.029,,0.012,0.021,0.004,
1992,1,0.042,,0.012,0.021,0.004,
1992,2,0.093,,0.013,0.021,0.004,
1992,3,-0.022,,0.013,0.021,0.004,
1992,4,-0.010,,0.013,0.022,0.004,
1992,5,-0.055,,0.013,0.022,0.005,
1992,6,0.059,,0.013,0.022,0.005,
1992,7,-0.019,,0.014,0.022,0.005,
1992,8,0.014,,0.014,0.022,0.005,
1992,9,-0.003,,0.014,0.022,0.006,
1992,10,0.070,,0.014,0.023,0.006,
1992,11,-0.000,,0.014,0.023,0.006,
1992,12,0.010,,0.015,0.023,0.006,
1993,1,0.094,,0.015,0.023,0.006,
1993,2,0.062,,0.015,0.023,0.007,
1993,3,-0.053,,0.015,0.024,0.007,
1993,4,-0.016,,0.015,0.024,0.007,
1993,5,0.018,,0.016,0.024,0.007,
1993,6,-0.033,,0.016,0.024,0.007,
1993,7,-0.062,,0.016,0.024,0.008,
1993,8,-0.069,,0.016,0.025,0.008,
1993,9,-0.033,,0.016,0.025,0.008,
1993,10,0.033,,0.017,0.025,0.008,
1993,11,-0.058,,0.017,0.025,0.009,
1993,12,-0.005,,0.017,0.025,0.009,
1994,1,-0.049,,0.017,0.026,0.009,
1994,2,0.010,,0.017,0.026,0.009,
1994,3,0.001,,0.018,0.026,0.009,
1994,4,0.025,,0.018,0.026,0.010,
1994,5,-0.032,,0.018,0.026,0.010,
1994,6,-0.010,,0.018,0.027,0.010,
1994,7,0.059,,0.018,0.027,0.010,
1994,8,0.067,,0.019,0.027,0.010,
1994,9,0.029,,0.019,0.027,0.011,
1994,10,0.090,,0.019,0.027,0.011,
1994,11,-0.004,,0.019,0.028,0.011,
1994,12,0.035,,0.019,0.028,0.011,
1995,1,0.016,,0.020,0.028,0.011,
1995,2,-0.102,,0.020,0.028,0.012,
1995,3,0.032,,0.020,0.028,0.012,
1995,4,0.051,,0.020,0.029,0.012,
1995,5,0.040,,0.020,0.029,0.012,
1995,6,-0.024,,0.021,0.029,0.012,
1995,7,0.000,,0.021,0.029,0.013,
1995,8,0.118,,0.021,0.029,0.013,
1995,9,0.053,,0.021,0.030,0.013,
1995,10,0.066,,0.022,0.030,0.013,
1995,11,-0.051,,0.022,0.030,0.014,
1995,12,-0.019,,0.022,0.030,0.014,
1996,1,-0.014,,0.022,0.030,0.014,
1996,2,-0.047,,0.022,0.031,0.014,
1996,3,-0.059,,0.023,0.031,0.014,
1996,4,-0.054,,0.023,0.031,0.015,
1996,5,-0.058,,0.023,0.031,0.015,
1996,6,-0.077,,0.023,0.031,0.015,
1996,7,-0.027,,0.023,0.032,0.015,
1996,8,-0.003,,0.024,0.032,0.015,
1996,9,-0.020,,0.024,0.032,0.016,
1996,10,0.064,,0.024,0.032,0.016,
1996,11,0.044,,0.024,0.032,0.016,
1996,12,0.016,,0.024,0.033,0.016,
1997,1,0.044,,0.025,0.033,0.016,
1997,2,0.026,,0.025,0.033,0.017,
1997,3,0.031,,0.025,0.033,0.017,
1997,4,0.011,,0.025,0.033,0.017,
1997,5,-0.018,,0.025,0.034,0.017,
1997,6,0.004,,0.026,0.034,0.017,
1997,7,0.014,,0.026,0.034,0.018,
1997,8,-0.018,,0.026,0.034,0.018,
1997,9,-0.024,,0.026,0.034,0.018,
1997,10,-0.006,,0.026,0.035,0.018,
1997,11,-0.007,,0.027,0.035,0.018,
1997,12,0.038,,0.027,0.035,0.019,
1998,1,,,0.027,0.035,0.019,
1998,2,,,0.027,0.035,0.019,
1998,3,,,0.027,0.036,0.019,
1998,4,,,0.028,0.036,0.019,
1998,5,,,0.028,0.036,0.019,
1998,6,,,0.028,0.036,0.020,
1998,7,-0.096,,0.028,0.037,0.020,
1998,8,-0.037,,0.028,0.037,0.020,
1998,9,0.120,,0.029,0.037,0.020,
1998,10,0.032,,0.029,0.037,0.020,
1998,11,-0.004,,0.029,0.037,0.021,
1998,12,-0.000,,0.029,0.038,0.021,
1999,1,0.076,,0.029,0.038,0.021,
1999,2,0.085,,0.030,0.038,0.021,
1999,3,0.039,,0.030,0.038,0.021,
1999,4,0.033,,0.030,0.038,0.022,
1999,5,0.037,,0.030,0.039,0.022,
1999,6,0.011,,0.030,0.039,0.022,
1999,7,0.020,,0.031,0.039,0.022,
1999,8,0.013,,0.031,0.039,0.022,
1999,9,0.024,,0.031,0.040,0.023,
1999,10,0.004,,0.031,0.040,0.023,
1999,11,-0.010,,0.031,0.040,0.023,
1999,12,-0.005,,0.032,0.040,0.023,
2000,1,-0.020,,0.032,0.040,0.023,
2000,2,-0.014,,0.032,0.041,0.023,
2000,3,0.052,,0.032,0.041,0.024,
2000,4,0.017,,0.032,0.041,0.024,
2000,5,0.004,,0.033,0.041,0.024,
2000,6,0.016,,0.033,0.041,0.024,
2000,7,0.028,,0.033,0.042,0.024,
2000,8,-0.007,,0.033,0.042,0.025,
2000,9,-0.019,,0.033,0.042,0.025,
2000,10,-0.016,,0.034,0.042,0.025,
2000,11,0.038,,0.034,0.043,0.025,
2000,12,-0.058,,0.034,0.043,0.025,
2001,1,-0.100,,0.034,0.043,0.026,
2001,2,-0.075,,0.034,0.043,0.026,
2001,3,-0.034,,0.035,0.043,0.026,
2001,4,-0.027,,0.035,0.044,0.026,
2001,5,-0.016,,0.035,0.044,0.026,
2001,6,-0.058,,0.035,0.044,0.026,
2001,7,0.001,,0.035,0.044,0.027,
2001,8,0.027,,0.036,0.045,0.027,
2001,9,-0.034,,0.036,0.045,0.027,
2001,10,-0.019,,0.036,0.045,0.027,
2001,11,0.048,,0.036,0.045,0.027,
2001,12,0.042,,0.037,0.045,0.028,
2002,1,-0.033,,0.037,0.046,0.028,
2002,2,-0.017,,0.037,0.046,0.028,
2002,3,0.001,,0.037,0.046,0.028,
2002,4,0.030,,0.037,0.046,0.028,
2002,5,0.017,,0.038,0.047,0.028,
2002,6,0.042,,0.038,0.047,0.029,
2002,7,-0.003,,0.038,0.047,0.029,
2002,8,0.024,,0.038,0.047,0.029,
2002,9,0.089,,0.038,0.047,0.029,
2002,10,0.072,,0.039,0.048,0.029,
2002,11,-0.049,,0.039,0.048,0.030,
2002,12,-0.025,,0.039,0.048,0.030,
2003,1,-0.035,,0.039,0.048,0.030,
2003,2,0.035,,0.039,0.049,0.030,
2003,3,0.095,,0.040,0.049,0.030,
2003,4,0.043,,0.040,0.049,0.030,
2003,5,0.031,,0.040,0.049,0.031,
2003,6,0.056,,0.040,0.050,0.031,
2003,7,0.098,,0.040,0.050,0.031,
2003,8,0.082,,0.041,0.050,0.031,
2003,9,0.074,,0.041,0.050,0.031,
2003,10,0.083,,0.041,0.050,0.031,
2003,11,0.084,,0.041,0.051,0.032,
2003,12,0.036,,0.041,0.051,0.032,
2004,1,0.046,,0.042,0.051,0.032,
2004,2,0.032,,0.042,0.051,0.032,
2004,3,0.015,,0.042,0.052,0.032,
2004,4,-0.026,,0.042,0.052,0.033,
2004,5,0.025,,0.042,0.052,0.033,
2004,6,0.039,,0.043,0.052,0.033,
2004,7,-0.002,,0.043,0.052,0.033,
2004,8,-0.025,,0.043,0.053,0.033,
2004,9,-0.035,,0.043,0.053,0.033,
2004,10,0.043,,0.043,0.053,0.034,
2004,11,0.086,,0.044,0.053,0.034,
2004,12,-0.052,,0.044,0.054,0.034,
2005,1,0.067,,0.044,0.054,0.034,
2005,2,0.141,,0.044,0.054,0.034,
2005,3,0.012,,0.044,0.054,0.034,
2005,4,0.067,,0.045,0.055,0.035,
2005,5,0.056,,0.045,0.055,0.035,
2005,6,0.114,,0.045,0.055,0.035,
2005,7,0.108,,0.045,0.055,0.035,
2005,8,0.079,,0.045,0.056,0.035,
2005,9,0.065,,0.046,0.056,0.036,
2005,10,-0.002,,0.046,0.056,0.036,
2005,11,-0.029,,0.046,0.056,0.036,
2005,12,-0.037,,0.046,0.056,0.036,
2006,1,0.008,,0.046,0.057,0.036,
2006,2,0.012,,0.047,0.057,0.036,
2006,3,0.020,,0.047,0.057,0.037,
2006,4,0.019,,0.047,0.057,0.037,
2006,5,0.019,,0.047,0.058,0.037,
2006,6,-0.002,,0.047,0.058,0.037,
2006,7,-0.016,,0.048,0.058,0.037,
2006,8,-0.011,,0.048,0.058,0.037,
2006,9,0.006,,0.048,0.059,0.038,
2006,10,0.018,,0.048,0.059,0.038,
2006,11,-0.043,,0.048,0.059,0.038,
2006,12,-0.011,,0.049,0.059,0.038,
2007,1,0.021,,0.049,0.059,0.038,
2007,2,-0.009,,0.049,0.060,0.038,
2007,3,-0.019,,0.049,0.060,0.039,
2007,4,-0.007,,0.049,0.060,0.039,
2007,5,0.061,,0.050,0.060,0.039,
2007,6,0.041,,0.050,0.061,0.039,
2007,7,0.010,,0.050,0.061,0.039,
2007,8,0.031,,0.050,0.061,0.039,
2007,9,-0.013,,0.050,0.061,0.040,
2007,10,0.061,,0.051,0.062,0.040,
2007,11,-0.016,,0.051,0.062,0.040,
2007,12,0.016,,0.051,0.062,0.040,
2008,1,0.011,,0.051,0.062,0.040,
2008,2,0.028,,0.051,0.063,0.040,
2008,3,0.002,,0.052,0.063,0.041,
2008,4,0.026,,0.052,0.063,0.041,
2008,5,0.035,,0.052,0.063,0.041,
2008,6,0.010,,0.052,0.064,0.041,
2008,7,0.054,,0.053,0.064,0.041,
2008,8,0.021,,0.053,0.064,0.041,
2008,9,0.155,,0.053,0.064,0.042,
2008,10,0.048,,0.053,0.064,0.042,
2008,11,0.010,,0.053,0.065,0.042,
2008,12,0.018,,0.054,0.065,0.042,
2009,1,-0.021,,0.054,0.065,0.042,
2009,2,-0.025,,0.054,0.065,0.042,
2009,3,0.063,,0.054,0.066,0.043,
2009,4,0.066,,0.054,0.066,0.043,
2009,5,0.049,,0.055,0.066,0.043,
2009,6,0.053,,0.055,0.066,0.043,
2009,7,0.074,,0.055,0.067,0.043,
2009,8,0.090,,0.055,0.067,0.043,
2009,9,0.154,,0.055,0.067,0.044,
2009,10,0.113,,0.056,0.067,0.044,
2009,11,0.131,,0.056,0.068,0.044,
2009,12,0.144,,0.056,0.068,0.044,
2010,1,0.074,,0.056,0.068,0.044,
2010,2,0.062,,0.056,0.068,0.044,
2010,3,0.028,,0.057,0.069,0.045,
2010,4,0.033,,0.057,0.069,0.045,
2010,5,0.065,,0.057,0.069,0.045,
2010,6,0.099,,0.057,0.069,0.045,
2010,7,0.119,,0.057,0.069,0.045,
2010,8,0.107,,0.058,0.070,0.045,
2010,9,0.106,,0.058,0.070,0.046,
2010,10,-0.010,,0.058,0.070,0.046,
2010,11,0.023,,0.058,0.070,0.046,
2010,12,-0.099,,0.058,0.071,0.046,
2011,1,-0.045,,0.059,0.071,0.046,
2011,2,-0.038,,0.059,0.071,0.046,
2011,3,0.045,,0.059,0.071,0.047,
2011,4,0.014,,0.059,0.072,0.047,
2011,5,0.014,,0.059,0.072,0.047,
2011,6,0.049,,0.060,0.072,0.047,
2011,7,0.103,,0.060,0.072,0.047,
2011,8,0.036,,0.060,0.073,0.047,
2011,9,0.021,,0.060,0.073,0.048,
2011,10,-0.012,,0.060,0.073,0.048,
2011,11,0.055,,0.061,0.073,0.048,
2011,12,0.079,,0.061,0.074,0.048,
2012,1,0.051,,0.061,0.074,0.048,
2012,2,0.062,,0.061,0.074,0.048,
2012,3,0.086,,0.061,0.074,0.049,
2012,4,0.084,,0.062,0.075,0.049,
2012,5,0.091,,0.062,0.075,0.049,
2012,6,0.168,,0.062,0.075,0.049,
2012,7,,,0.062,0.075,0.049,
2012,8,,,0.062,0.076,0.049,
2012,9,0.070,,0.063,0.076,0.050,
2012,10,0.046,,0.063,0.076,0.050,
2012,11,0.078,,0.063,0.076,0.050,
2012,12,0.099,,0.063,0.077,0.050,
2013,1,0.086,,0.063,0.077,0.050,
2013,2,0.095,,0.064,0.077,0.050,
2013,3,0.062,,0.064,0.077,0.050,
2013,4,0.084,,0.064,0.077,0.051,
2013,5,0.044,,0.064,0.078,0.051,
2013,6,0.076,,0.064,0.078,0.051,
2013,7,0.168,,0.065,0.078,0.051,
2013,8,0.110,,0.065,0.078,0.051,
2013,9,0.100,,0.065,0.079,0.051,
2013,10,0.119,,0.065,0.079,0.052,
2013,11,0.103,,0.065,0.079,0.052,
2013,12,0.106,,0.066,0.079,0.052,
2014,1,0.030,,0.066,0.080,0.052,
2014,2,0.089,,0.066,0.080,0.052,
2014,3,0.060,,0.066,0.080,0.052,
2014,4,0.102,,0.066,0.080,0.053,
2014,5,0.111,,0.067,0.081,0.053,
2014,6,0.105,,0.067,0.081,0.053,
2014,7,0.035,,0.067,0.081,0.053,
2014,8,0.059,,0.067,0.081,0.053,
2014,9,0.078,,0.068,0.082,0.053,
2014,10,0.081,,0.068,0.082,0.054,
2014,11,0.020,,0.068,0.082,0.054,
2014,12,0.160,,0.068,0.082,0.054,
2015,1,0.087,,0.068,0.083,0.054,
2015,2,0.073,,0.069,0.083,0.054,
2015,3,0.027,,0.069,0.083,0.054,
2015,4,0.085,,0.069,0.083,0.055,
2015,5,0.085,,0.069,0.084,0.055,
2015,6,0.066,,0.069,0.084,0.055,
2015,7,0.052,,0.070,0.084,0.055,
2015,8,0.088,,0.070,0.084,0.055,
2015,9,0.045,,0.070,0.085,0.055,
2015,10,0.171,,0.070,0.085,0.055,
2015,11,0.183,,0.070,0.085,0.056,
2015,12,0.252,,0.071,0.085,0.056,
2016,1,0.209,,0.071,0.086,0.056,
2016,2,0.124,,0.071,0.086,0.056,
2016,3,0.123,,0.071,0.086,0.056,
2016,4,0.195,,0.071,0.086,0.056,
2016,5,0.164,,0.072,0.087,0.057,
2016,6,0.128,,0.072,0.087,0.057,
2016,7,0.126,,0.072,0.087,0.057,
2016,8,0.178,,0.072,0.087,0.057,
2016,9,0.142,,0.072,0.088,0.057,
2016,10,0.115,,0.073,0.088,0.057,
2016,11,0.175,,0.073,0.088,0.058,
2016,12,0.128,,0.073,0.088,0.058,
2017,1,0.203,,0.073,0.088,0.058,
2017,2,0.106,,0.073,0.089,0.058,
2017,3,0.064,,0.074,0.089,0.058,
2017,4,0.148,,0.074,0.089,0.058,
2017,5,0.070,,0.074,0.089,0.059,
2017,6,0.132,,0.074,0.090,0.059,
2017,7,0.108,,0.074,0.090,0.059,
2017,8,0.121,,0.075,0.090,0.059,
2017,9,0.047,,0.075,0.090,0.059,
2017,10,0.185,,0.075,0.091,0.059,
2017,11,0.094,,0.075,0.091,0.059,
2017,12,0.071,,0.075,0.091,0.060,
2018,1,-0.014,,0.076,0.091,0.060,
2018,2,0.118,,0.076,0.092,0.060,
2018,3,0.130,,0.076,0.092,0.060,
2018,4,0.077,,0.076,0.092,0.060,
2018,5,0.111,,0.076,0.092,0.060,
2018,6,0.031,,0.077,0.093,0.061,
2018,7,0.106,,0.077,0.093,0.061,
2018,8,0.152,,0.077,0.093,0.061,
2018,9,0.145,,0.077,0.093,0.061,
2018,10,0.207,,0.077,0.094,0.061,
2018,11,0.094,,0.078,0.094,0.061,
2018,12,0.194,,0.078,0.094,0.062,
2019,1,0.134,,0.078,0.094,0.062,
2019,2,0.185,,0.078,0.095,0.062,
2019,3,0.147,,0.078,0.095,0.062,
2019,4,0.142,,0.079,0.095,0.062,
2019,5,0.161,,0.079,0.095,0.062,
2019,6,0.158,,0.079,0.096,0.062,
2019,7,0.164,,0.079,0.096,0.063,
2019,8,0.111,,0.079,0.096,0.063,
2019,9,0.090,,0.080,0.096,0.063,
2019,10,0.286,,0.080,0.097,0.063,
2019,11,0.159,,0.080,0.097,0.063,
