Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1911,3,-0.149,,-0.180,-0.169,-0.192,
1911,4,-0.158,,-0.180,-0.169,-0.191,
1911,5,-0.142,,-0.180,-0.169,-0.191,
1911,6,-0.169,,-0.180,-0.169,-0.191,
1911,7,-0.145,,-0.180,-0.169,-0.191,
1911,8,-0.134,,-0.179,-0.168,-0.191,
1911,9,-0.134,,-0.179,-0.168,-0.190,
1911,10,-0.074,,-0.179,-0.168,-0.190,
1911,11,-0.081,,-0.179,-0.168,-0.190,
1911,12,-0.101,,-0.179,-0.168,-0.190,
1912,1,-0.109,,-0.179,-0.167,-0.190,
1912,2,-0.180,,-0.178,-0.167,-0.189,
1912,3,-0.128,,-0.178,-0.167,-0.189,
1912,4,-0.171,,-0.178,-0.167,-0.189,
1912,5,-0.178,,-0.178,-0.167,-0.189,
1912,6,-0.165,,-0.178,-0.167,-0.189,
1912,7,-0.197,,-0.177,-0.166,-0.188,
1912,8,-0.195,,-0.177,-0.166,-0.188,
1912,9,-0.228,,-0.177,-0.166,-0.188,
1912,10,-0.162,,-0.177,-0.166,-0.188,
1912,11,-0.187,,-0.177,-0.166,-0.188,
1912,12,-0.211,,-0.177,-0.166,-0.187,
1913,1,-0.200,,-0.176,-0.165,-0.187,
1913,2,-0.131,,-0.176,-0.165,-0.187,
1913,3,-0.201,,-0.176,-0.165,-0.187,
1913,4,-0.164,,-0.176,-0.165,-0.187,
1913,5,-0.203,,-0.176,-0.165,-0.187,
1913,6,-0.178,,-0.175,-0.165,-0.186,
1913,7,-0.164,,-0.175,-0.164,-0.186,
1913,8,-0.186,,-0.175,-0.164,-0.186,
1913,9,-0.173,,-0.175,-0.164,-0.186,
1913,10,-0.153,,-0.175,-0.164,-0.186,
1913,11,-0.132,,-0.175,-0.164,-0.185,
1913,12,-0.159,,-0.174,-0.164,-0.185,
1914,1,-0.136,,-0.174,-0.163,-0.185,
1914,2,-0.116,,-0.174,-0.163,-0.185,
1914,3,-0.079,,-0.174,-0.163,-0.185,
1914,4,-0.161,,-0.174,-0.163,-0.184,
1914,5,-0.184,,-0.173,-0.163,-0.184,
1914,6,-0.165,,-0.173,-0.163,-0.184,
1914,7,-0.191,,-0.173,-0.162,-0.184,
1914,8,-0.167,,-0.173,-0.162,-0.184,
1914,9,-0.149,,-0.173,-0.162,-0.183,
1914,10,-0.120,,-0.173,-0.162,-0.183,
1914,11,-0.065,,-0.172,-0.162,-0.183,
1914,12,-0.019,,-0.172,-0.162,-0.183,
1915,1,-0.075,,-0.172,-0.161,-0.183,
1915,2,-0.098,,-0.172,-0.161,-0.182,
1915,3,-0.097,,-0.172,-0.161,-0.182,
1915,4,-0.107,,-0.171,-0.161,-0.182,
1915,5,-0.172,,-0.171,-0.161,-0.182,
1915,6,-0.138,,-0.171,-0.161,-0.182,
1915,7,-0.167,,-0.171,-0.160,-0.181,
1915,8,-0.137,,-0.171,-0.160,-0.181,
1915,9,-0.152,,-0.171,-0.160,-0.181,
1915,10,-0.184,,-0.170,-0.160,-0.181,
1915,11,-0.163,,-0.170,-0.160,-0.181,
1915,12,-0.177,,-0.170,-0.160,-0.180,
1916,1,-0.133,,-0.170,-0.159,-0.180,
1916,2,-0.201,,-0.170,-0.159,-0.180,
1916,3,-0.152,,-0.169,-0.159,-0.180,
1916,4,-0.137,,-0.169,-0.159,-0.180,
1916,5,-0.172,,-0.169,-0.159,-0.180,
1916,6,-0.220,,-0.169,-0.159,-0.179,
1916,7,-0.203,,-0.169,-0.158,-0.179,
1916,8,-0.204,,-0.169,-0.158,-0.179,
1916,9,-0.240,,-0.168,-0.158,-0.179,
1916,10,-0.257,,-0.168,-0.158,-0.179,
1916,11,-0.254,,-0.168,-0.158,-0.178,
1916,12,-0.232,,-0.168,-0.157,-0.178,
1917,1,-0.215,,-0.168,-0.157,-0.178,
1917,2,-0.217,,-0.167,-0.157,-0.178,
1917,3,-0.198,,-0.167,-0.157,-0.178,
1917,4,-0.195,,-0.167,-0.157,-0.177,
1917,5,-0.200,,-0.167,-0.157,-0.177,
1917,6,-0.147,,-0.167,-0.156,-0.177,
1917,7,-0.158,,-0.167,-0.156,-0.177,
1917,8,-0.207,,-0.166,-0.156,-0.177,
1917,9,-0.204,,-0.166,-0.156,-0.176,
1917,10,-0.193,,-0.166,-0.156,-0.176,
1917,11,-0.230,,-0.166,-0.156,-0.176,
1917,12,-0.190,,-0.166,-0.155,-0.176,
1918,1,-0.182,,-0.165,-0.155,-0.176,
1918,2,-0.192,,-0.165,-0.155,-0.175,
1918,3,-0.143,,-0.165,-0.155,-0.175,
1918,4,-0.122,,-0.165,-0.155,-0.175,
1918,5,-0.105,,-0.165,-0.155,-0.175,
1918,6,-0.068,,-0.165,-0.154,-0.175,
1918,7,-0.133,,-0.164,-0.154,-0.174,
1918,8,-0.103,,-0.164,-0.154,-0.174,
1918,9,-0.109,,-0.164,-0.154,-0.174,
1918,10,-0.068,,-0.164,-0.154,-0.174,
1918,11,-0.071,,-0.164,-0.154,-0.174,
1918,12,-0.144,,-0.163,-0.153,-0.173,
1919,1,-0.118,,-0.163,-0.153,-0.173,
1919,2,-0.195,,-0.163,-0.153,-0.173,
1919,3,-0.158,,-0.163,-0.153,-0.173,
1919,4,-0.174,,-0.163,-0.153,-0.173,
1919,5,-0.145,,-0.163,-0.153,-0.173,
1919,6,-0.162,,-0.162,-0.152,-0.172,
1919,7,-0.167,,-0.162,-0.152,-0.172,
1919,8,-0.183,,-0.162,-0.152,-0.172,
1919,9,-0.152,,-0.162,-0.152,-0.172,
1919,10,-0.156,,-0.162,-0.152,-0.172,
1919,11,-0.135,,-0.161,-0.152,-0.171,
1919,12,-0.199,,-0.161,-0.151,-0.171,
1920,1,-0.139,,-0.161,-0.151,-0.171,
1920,2,-0.140,,-0.161,-0.151,-0.171,
1920,3,-0.155,,-0.161,-0.151,-0.171,
1920,4,-0.174,,-0.161,-0.151,-0.170,
1920,5,-0.139,,-0.160,-0.151,-0.170,
1920,6,-0.150,,-0.160,-0.150,-0.170,
1920,7,-0.167,,-0.160,-0.150,-0.170,
1920,8,-0.131,,-0.160,-0.150,-0.170,
1920,9,-0.176,,-0.160,-0.150,-0.169,
1920,10,-0.159,,-0.159,-0.150,-0.169,
1920,11,-0.190,,-0.159,-0.149,-0.169,
1920,12,-0.180,,-0.159,-0.149,-0.169,
1921,1,-0.176,,-0.159,-0.149,-0.169,
1921,2,-0.211,,-0.159,-0.149,-0.168,
1921,3,-0.173,,-0.159,-0.149,-0.168,
1921,4,-0.195,,-0.158,-0.149,-0.168,
1921,5,-0.169,,-0.158,-0.148,-0.168,
1921,6,-0.162,,-0.158,-0.148,-0.168,
1921,7,-0.106,,-0.158,-0.148,-0.167,
1921,8,-0.189,,-0.158,-0.148,-0.167,
1921,9,-0.188,,-0.157,-0.148,-0.167,
1921,10,-0.150,,-0.157,-0.148,-0.167,
1921,11,-0.190,,-0.157,-0.147,-0.167,
1921,12,-0.135,,-0.157,-0.147,-0.166,
1922,1,-0.170,,-0.157,-0.147,-0.166,
1922,2,-0.147,,-0.157,-0.147,-0.166,
1922,3,-0.207,,-0.156,-0.147,-0.166,
1922,4,-0.189,,-0.156,-0.147,-0.166,
1922,5,-0.148,,-0.156,-0.146,-0.166,
1922,6,-0.162,,-0.156,-0.146,-0.165,
1922,7,-0.145,,-0.156,-0.146,-0.165,
1922,8,-0.167,,-0.155,-0.146,-0.165,
1922,9,-0.170,,-0.155,-0.146,-0.165,
1922,10,-0.184,,-0.155,-0.146,-0.165,
1922,11,-0.196,,-0.155,-0.145,-0.164,
1922,12,-0.159,,-0.155,-0.145,-0.164,
1923,1,-0.151,,-0.155,-0.145,-0.164,
1923,2,-0.156,,-0.154,-0.145,-0.164,
1923,3,-0.149,,-0.154,-0.145,-0.164,
1923,4,-0.131,,-0.154,-0.145,-0.163,
1923,5,-0.127,,-0.154,-0.144,-0.163,
1923,6,-0.156,,-0.154,-0.144,-0.163,
1923,7,-0.161,,-0.153,-0.144,-0.163,
1923,8,-0.158,,-0.153,-0.144,-0.163,
1923,9,-0.164,,-0.153,-0.144,-0.162,
1923,10,-0.092,,-0.153,-0.144,-0.162,
1923,11,-0.078,,-0.153,-0.143,-0.162,
1923,12,-0.095,,-0.153,-0.143,-0.162,
1924,1,-0.130,,-0.152,-0.143,-0.162,
1924,2,-0.147,,-0.152,-0.143,-0.161,
1924,3,-0.146,,-0.152,-0.143,-0.161,
1924,4,-0.143,,-0.152,-0.143,-0.161,
1924,5,-0.163,,-0.152,-0.142,-0.161,
1924,6,-0.162,,-0.151,-0.142,-0.161,
1924,7,-0.182,,-0.151,-0.142,-0.160,
1924,8,-0.207,,-0.151,-0.142,-0.160,
1924,9,-0.198,,-0.151,-0.142,-0.160,
1924,10,-0.217,,-0.151,-0.141,-0.160,
1924,11,-0.218,,-0.151,-0.141,-0.160,
1924,12,-0.199,,-0.150,-0.141,-0.159,
1925,1,-0.197,,-0.150,-0.141,-0.159,
1925,2,-0.204,,-0.150,-0.141,-0.159,
1925,3,-0.137,,-0.150,-0.141,-0.159,
1925,4,-0.189,,-0.150,-0.140,-0.159,
1925,5,-0.130,,-0.149,-0.140,-0.159,
1925,6,-0.126,,-0.149,-0.140,-0.158,
1925,7,-0.130,,-0.149,-0.140,-0.158,
1925,8,-0.152,,-0.149,-0.140,-0.158,
1925,9,-0.164,,-0.149,-0.140,-0.158,
1925,10,-0.114,,-0.148,-0.139,-0.158,
1925,11,-0.099,,-0.148,-0.139,-0.157,
1925,12,-0.037,,-0.148,-0.139,-0.157,
1926,1,,,-0.148,-0.139,-0.157,
1926,2,,,-0.148,-0.139,-0.157,
1926,3,,,-0.148,-0.139,-0.157,
1926,4,,,-0.147,-0.138,-0.156,
1926,5,,,-0.147,-0.138,-0.156,
1926,6,,,-0.147,-0.138,-0.156,
1926,7,-0.176,,-0.147,-0.138,-0.156,
1926,8,-0.170,,-0.147,-0.138,-0.156,
1926,9,-0.204,,-0.146,-0.138,-0.155,
1926,10,-0.172,,-0.146,-0.137,-0.155,
1926,11,-0.163,,-0.146,-0.137,-0.155,
1926,12,-0.147,,-0.146,-0.137,-0.155,
1927,1,-0.170,,-0.146,-0.137,-0.155,
1927,2,-0.165,,-0.146,-0.137,-0.154,
1927,3,-0.192,,-0.145,-0.137,-0.154,
1927,4,-0.161,,-0.145,-0.136,-0.154,
1927,5,-0.169,,-0.145,-0.136,-0.154,
1927,6,-0.132,,-0.145,-0.136,-0.154,
1927,7,-0.161,,-0.145,-0.136,-0.153,
1927,8,-0.161,,-0.144,-0.136,-0.153,
1927,9,-0.173,,-0.144,-0.136,-0.153,
1927,10,-0.129,,-0.144,-0.135,-0.153,
1927,11,-0.123,,-0.144,-0.135,-0.153,
1927,12,-0.110,,-0.144,-0.135,-0.153,
1928,1,-0.133,,-0.144,-0.135,-0.152,
1928,2,-0.119,,-0.143,-0.135,-0.152,
1928,3,-0.176,,-0.143,-0.134,-0.152,
1928,4,-0.164,,-0.143,-0.134,-0.152,
1928,5,-0.145,,-0.143,-0.134,-0.152,
1928,6,-0.147,,-0.143,-0.134,-0.151,
1928,7,-0.158,,-0.142,-0.134,-0.151,
1928,8,-0.146,,-0.142,-0.134,-0.151,
1928,9,-0.167,,-0.142,-0.133,-0.151,
1928,10,-0.162,,-0.142,-0.133,-0.151,
1928,11,-0.175,,-0.142,-0.133,-0.150,
1928,12,-0.180,,-0.142,-0.133,-0.150,
1929,1,-0.151,,-0.141,-0.133,-0.150,
1929,2,-0.119,,-0.141,-0.133,-0.150,
1929,3,-0.116,,-0.141,-0.132,-0.150,
1929,4,-0.076,,-0.141,-0.132,-0.149,
1929,5,-0.090,,-0.141,-0.132,-0.149,
1929,6,-0.135,,-0.140,-0.132,-0.149,
1929,7,-0.124,,-0.140,-0.132,-0.149,
1929,8,-0.152,,-0.140,-0.132,-0.149,
1929,9,-0.140,,-0.140,-0.131,-0.148,
1929,10,-0.156,,-0.140,-0.131,-0.148,
1929,11,-0.151,,-0.140,-0.131,-0.148,
1929,12,-0.180,,-0.139,-0.131,-0.148,
1930,1,-0.130,,-0.139,-0.131,-0.148,
1930,2,-0.137,,-0.139,-0.131,-0.148,
1930,3,-0.119,,-0.139,-0.130,-0.147,
1930,4,-0.119,,-0.139,-0.130,-0.147,
1930,5,-0.154,,-0.138,-0.130,-0.147,
1930,6,-0.132,,-0.138,-0.130,-0.147,
1930,7,-0.139,,-0.138,-0.130,-0.147,
1930,8,-0.106,,-0.138,-0.130,-0.146,
1930,9,-0.149,,-0.138,-0.129,-0.146,
1930,10,-0.105,,-0.138,-0.129,-0.146,
1930,11,-0.068,,-0.137,-0.129,-0.146,
1930,12,-0.080,,-0.137,-0.129,-0.146,
1931,1,-0.112,,-0.137,-0.129,-0.145,
1931,2,-0.052,,-0.137,-0.128,-0.145,
1931,3,-0.100,,-0.137,-0.128,-0.145,
1931,4,-0.085,,-0.136,-0.128,-0.145,
1931,5,-0.120,,-0.136,-0.128,-0.145,
1931,6,-0.123,,-0.136,-0.128,-0.144,
1931,7,-0.078,,-0.136,-0.128,-0.144,
1931,8,-0.125,,-0.136,-0.127,-0.144,
1931,9,-0.121,,-0.136,-0.127,-0.144,
1931,10,-0.144,,-0.135,-0.127,-0.144,
1931,11,-0.135,,-0.135,-0.127,-0.143,
1931,12,-0.183,,-0.135,-0.127,-0.143,
1932,1,-0.154,,-0.135,-0.127,-0.143,
1932,2,-0.076,,-0.135,-0.126,-0.143,
1932,3,-0.131,,-0.134,-0.126,-0.143,
1932,4,-0.094,,-0.134,-0.126,-0.142,
1932,5,-0.087,,-0.134,-0.126,-0.142,
1932,6,-0.156,,-0.134,-0.126,-0.142,
1932,7,-0.136,,-0.134,-0.126,-0.142,
1932,8,-0.103,,-0.134,-0.125,-0.142,
1932,9,-0.118,,-0.133,-0.125,-0.142,
1932,10,-0.132,,-0.133,-0.125,-0.141,
1932,11,-0.142,,-0.133,-0.125,-0.141,
1932,12,-0.144,,-0.133,-0.125,-0.141,
1933,1,-0.121,,-0.133,-0.125,-0.141,
1933,2,-0.189,,-0.132,-0.124,-0.141,
1933,3,-0.155,,-0.132,-0.124,-0.140,
1933,4,-0.140,,-0.132,-0.124,-0.140,
1933,5,-0.209,,-0.132,-0.124,-0.140,
1933,6,-0.172,,-0.132,-0.124,-0.140,
1933,7,-0.161,,-0.132,-0.123,-0.140,
1933,8,-0.189,,-0.131,-0.123,-0.139,
1933,9,-0.201,,-0.131,-0.123,-0.139,
1933,10,-0.220,,-0.131,-0.123,-0.139,
1933,11,-0.196,,-0.131,-0.123,-0.139,
1933,12,-0.196,,-0.131,-0.123,-0.139,
1934,1,-0.179,,-0.130,-0.122,-0.138,
1934,2,-0.195,,-0.130,-0.122,-0.138,
1934,3,-0.116,,-0.130,-0.122,-0.138,
1934,4,-0.110,,-0.130,-0.122,-0.138,
1934,5,-0.102,,-0.130,-0.122,-0.138,
1934,6,-0.153,,-0.130,-0.122,-0.137,
1934,7,-0.148,,-0.129,-0.121,-0.137,
1934,8,-0.161,,-0.129,-0.121,-0.137,
1934,9,-0.109,,-0.129,-0.121,-0.137,
1934,10,-0.169,,-0.129,-0.121,-0.137,
1934,11,-0.139,,-0.129,-0.121,-0.137,
1934,12,-0.107,,-0.128,-0.121,-0.136,
1935,1,-0.130,,-0.128,-0.120,-0.136,
1935,2,-0.107,,-0.128,-0.120,-0.136,
1935,3,-0.143,,-0.128,-0.120,-0.136,
1935,4,-0.125,,-0.128,-0.120,-0.136,
1935,5,-0.145,,-0.128,-0.120,-0.135,
1935,6,-0.114,,-0.127,-0.120,-0.135,
1935,7,-0.155,,-0.127,-0.119,-0.135,
1935,8,-0.110,,-0.127,-0.119,-0.135,
1935,9,-0.167,,-0.127,-0.119,-0.135,
1935,10,-0.138,,-0.127,-0.119,-0.134,
1935,11,-0.157,,-0.126,-0.119,-0.134,
1935,12,-0.107,,-0.126,-0.119,-0.134,
1936,1,-0.163,,-0.126,-0.118,-0.134,
1936,2,-0.128,,-0.126,-0.118,-0.134,
1936,3,-0.134,,-0.126,-0.118,-0.133,
1936,4,-0.183,,-0.126,-0.118,-0.133,
1936,5,-0.139,,-0.125,-0.118,-0.133,
1936,6,-0.156,,-0.125,-0.117,-0.133,
1936,7,-0.130,,-0.125,-0.117,-0.133,
1936,8,-0.100,,-0.125,-0.117,-0.132,
1936,9,-0.106,,-0.125,-0.117,-0.132,
1936,10,-0.120,,-0.124,-0.117,-0.132,
1936,11,-0.093,,-0.124,-0.117,-0.132,
1936,12,-0.116,,-0.124,-0.116,-0.132,
1937,1,-0.170,,-0.124,-0.116,-0.132,
1937,2,-0.125,,-0.124,-0.116,-0.131,
1937,3,-0.146,,-0.124,-0.116,-0.131,
1937,4,-0.137,,-0.123,-0.116,-0.131,
1937,5,-0.090,,-0.123,-0.116,-0.131,
1937,6,-0.141,,-0.123,-0.115,-0.131,
1937,7,-0.121,,-0.123,-0.115,-0.130,
1937,8,-0.128,,-0.123,-0.115,-0.130,
1937,9,-0.121,,-0.122,-0.115,-0.130,
1937,10,-0.123,,-0.122,-0.115,-0.130,
1937,11,-0.160,,-0.122,-0.115,-0.130,
1937,12,-0.113,,-0.122,-0.114,-0.129,
1938,1,-0.106,,-0.122,-0.114,-0.129,
1938,2,-0.134,,-0.122,-0.114,-0.129,
1938,3,-0.140,,-0.121,-0.114,-0.129,
1938,4,-0.131,,-0.121,-0.114,-0.129,
1938,5,-0.136,,-0.121,-0.113,-0.128,
1938,6,-0.138,,-0.121,-0.113,-0.128,
1938,7,-0.161,,-0.121,-0.113,-0.128,
1938,8,-0.125,,-0.120,-0.113,-0.128,
1938,9,-0.121,,-0.120,-0.113,-0.128,
1938,10,-0.165,,-0.120,-0.113,-0.128,
1938,11,-0.148,,-0.120,-0.112,-0.127,
1938,12,-0.116,,-0.120,-0.112,-0.127,
1939,1,-0.151,,-0.120,-0.112,-0.127,
1939,2,-0.189,,-0.119,-0.112,-0.127,
1939,3,-0.167,,-0.119,-0.112,-0.127,
1939,4,-0.125,,-0.119,-0.112,-0.126,
1939,5,-0.136,,-0.119,-0.111,-0.126,
1939,6,-0.132,,-0.119,-0.111,-0.126,
1939,7,-0.148,,-0.118,-0.111,-0.126,
1939,8,-0.106,,-0.118,-0.111,-0.126,
1939,9,-0.039,,-0.118,-0.111,-0.125,
1939,10,-0.086,,-0.118,-0.111,-0.125,
1939,11,-0.029,,-0.118,-0.110,-0.125,
1939,12,-0.089,,-0.118,-0.110,-0.125,
1940,1,-0.096,,-0.117,-0.110,-0.125,
1940,2,-0.092,,-0.117,-0.110,-0.124,
1940,3,-0.119,,-0.117,-0.110,-0.124,
1940,4,-0.128,,-0.117,-0.110,-0.124,
1940,5,-0.120,,-0.117,-0.109,-0.124,
1940,6,-0.132,,-0.116,-0.109,-0.124,
1940,7,-0.151,,-0.116,-0.109,-0.124,
1940,8,-0.119,,-0.116,-0.109,-0.123,
1940,9,-0.100,,-0.116,-0.109,-0.123,
1940,10,-0.095,,-0.116,-0.108,-0.123,
1940,11,-0.078,,-0.116,-0.108,-0.123,
1940,12,0.002,,-0.115,-0.108,-0.123,
1941,1,-0.075,,-0.115,-0.108,-0.122,
1941,2,0.015,,-0.115,-0.108,-0.122,
1941,3,0.028,,-0.115,-0.108,-0.122,
1941,4,-0.046,,-0.115,-0.107,-0.122,
1941,5,-0.072,,-0.114,-0.107,-0.122,
1941,6,-0.129,,-0.114,-0.107,-0.121,
1941,7,-0.100,,-0.114,-0.107,-0.121,
1941,8,-0.082,,-0.114,-0.107,-0.121,
1941,9,-0.057,,-0.114,-0.107,-0.121,
1941,10,0.011,,-0.114,-0.106,-0.121,
1941,11,-0.029,,-0.113,-0.106,-0.120,
1941,12,-0.022,,-0.113,-0.106,-0.120,
1942,1,-0.084,,-0.113,-0.106,-0.120,
1942,2,-0.064,,-0.113,-0.106,-0.120,
1942,3,-0.052,,-0.113,-0.106,-0.120,
1942,4,-0.018,,-0.112,-0.105,-0.119,
1942,5,-0.087,,-0.112,-0.105,-0.119,
1942,6,-0.047,,-0.112,-0.105,-0.119,
1942,7,-0.094,,-0.112,-0.105,-0.119,
1942,8,-0.128,,-0.112,-0.105,-0.119,
1942,9,-0.134,,-0.112,-0.104,-0.119,
1942,10,-0.108,,-0.111,-0.104,-0.118,
1942,11,-0.123,,-0.111,-0.104,-0.118,
1942,12,-0.153,,-0.111,-0.104,-0.118,
1943,1,-0.090,,-0.111,-0.104,-0.118,
1943,2,-0.101,,-0.111,-0.104,-0.118,
1943,3,-0.128,,-0.110,-0.103,-0.117,
1943,4,-0.119,,-0.110,-0.103,-0.117,
1943,5,-0.075,,-0.110,-0.103,-0.117,
1943,6,-0.068,,-0.110,-0.103,-0.117,
1943,7,-0.084,,-0.110,-0.103,-0.117,
1943,8,-0.103,,-0.109,-0.103,-0.116,
1943,9,-0.100,,-0.109,-0.102,-0.116,
1943,10,-0.080,,-0.109,-0.102,-0.116,
1943,11,-0.117,,-0.109,-0.102,-0.116,
1943,12,-0.083,,-0.109,-0.102,-0.116,
1944,1,-0.124,,-0.109,-0.102,-0.116,
1944,2,-0.073,,-0.108,-0.101,-0.115,
1944,3,-0.048,,-0.108,-0.101,-0.115,
1944,4,-0.125,,-0.108,-0.101,-0.115,
1944,5,-0.120,,-0.108,-0.101,-0.115,
1944,6,-0.150,,-0.108,-0.101,-0.115,
1944,7,-0.155,,-0.107,-0.101,-0.114,
1944,8,-0.106,,-0.107,-0.100,-0.114,
1944,9,-0.115,,-0.107,-0.100,-0.114,
1944,10,-0.165,,-0.107,-0.100,-0.114,
1944,11,-0.129,,-0.107,-0.100,-0.114,
1944,12,-0.126,,-0.107,-0.100,-0.113,
1945,1,-0.130,,-0.106,-0.100,-0.113,
1945,2,-0.171,,-0.106,-0.099,-0.113,
1945,3,-0.158,,-0.106,-0.099,-0.113,
1945,4,-0.146,,-0.106,-0.099,-0.113,
1945,5,-0.163,,-0.106,-0.099,-0.112,
1945,6,-0.095,,-0.105,-0.099,-0.112,
1945,7,-0.100,,-0.105,-0.099,-0.112,
1945,8,-0.110,,-0.105,-0.098,-0.112,
1945,9,-0.106,,-0.105,-0.098,-0.112,
1945,10,-0.123,,-0.105,-0.098,-0.112,
1945,11,-0.160,,-0.105,-0.098,-0.111,
1945,12,-0.129,,-0.104,-0.098,-0.111,
1946,1,-0.133,,-0.104,-0.097,-0.111,
1946,2,-0.128,,-0.104,-0.097,-0.111,
1946,3,-0.103,,-0.104,-0.097,-0.111,
1946,4,-0.100,,-0.104,-0.097,-0.110,
1946,5,-0.123,,-0.103,-0.097,-0.110,
1946,6,-0.114,,-0.103,-0.097,-0.110,
1946,7,-0.112,,-0.103,-0.096,-0.110,
1946,8,-0.143,,-0.103,-0.096,-0.110,
1946,9,-0.085,,-0.103,-0.096,-0.109,
1946,10,-0.108,,-0.103,-0.096,-0.109,
1946,11,-0.081,,-0.102,-0.096,-0.109,
1946,12,-0.092,,-0.102,-0.096,-0.109,
1947,1,-0.078,,-0.102,-0.095,-0.109,
1947,2,-0.098,,-0.102,-0.095,-0.109,
1947,3,-0.082,,-0.102,-0.095,-0.108,
1947,4,-0.125,,-0.101,-0.095,-0.108,
1947,5,-0.096,,-0.101,-0.095,-0.108,
1947,6,-0.126,,-0.101,-0.094,-0.108,
1947,7,-0.130,,-0.101,-0.094,-0.108,
1947,8,-0.137,,-0.101,-0.094,-0.107,
1947,9,-0.131,,-0.101,-0.094,-0.107,
1947,10,-0.144,,-0.100,-0.094,-0.107,
1947,11,-0.117,,-0.100,-0.094,-0.107,
1947,12,-0.107,,-0.100,-0.093,-0.107,
1948,1,-0.063,,-0.100,-0.093,-0.106,
1948,2,-0.092,,-0.100,-0.093,-0.106,
1948,3,-0.109,,-0.099,-0.093,-0.106,
1948,4,-0.104,,-0.099,-0.093,-0.106,
1948,5,-0.108,,-0.099,-0.093,-0.106,
1948,6,-0.105,,-0.099,-0.092,-0.105,
1948,7,-0.094,,-0.099,-0.092,-0.105,
1948,8,-0.110,,-0.099,-0.092,-0.105,
1948,9,-0.103,,-0.098,-0.092,-0.105,
1948,10,-0.138,,-0.098,-0.092,-0.105,
1948,11,-0.111,,-0.098,-0.091,-0.105,
1948,12,-0.107,,-0.098,-0.091,-0.104,
