Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1909,6,-0.232,U,-0.115,-0.103,-0.128,
1909,7,-0.191,U,-0.115,-0.102,-0.128,
1909,8,-0.231,U,-0.115,-0.102,-0.128,
1909,9,-0.240,U,-0.115,-0.102,-0.128,
1909,10,-0.236,U,-0.115,-0.102,-0.128,
1909,11,-0.257,U,-0.115,-0.102,-0.128,
1909,12,-0.211,U,-0.115,-0.102,-0.128,
1910,1,-0.269,U,-0.115,-0.102,-0.127,
1910,2,-0.218,U,-0.114,-0.102,-0.127,
1910,3,-0.232,U,-0.114,-0.102,-0.127,
1910,4,-0.162,U,-0.114,-0.101,-0.127,
1910,5,-0.185,U,-0.114,-0.101,-0.127,
1910,6,-0.204,U,-0.114,-0.101,-0.127,
1910,7,-0.163,U,-0.114,-0.101,-0.127,
1910,8,-0.136,U,-0.114,-0.101,-0.127,
1910,9,-0.078,U,-0.114,-0.101,-0.126,
1910,10,-0.047,U,-0.114,-0.101,-0.126,
1910,11,-0.090,U,-0.113,-0.101,-0.126,
1910,12,-0.150,U,-0.113,-0.101,-0.126,
1911,1,-0.141,U,-0.113,-0.100,-0.126,
1911,2,-0.166,U,-0.113,-0.100,-0.126,
1911,3,-0.153,U,-0.113,-0.100,-0.126,
1911,4,-0.180,U,-0.113,-0.100,-0.125,
1911,5,-0.240,,-0.113,-0.100,-0.125,
1911,6,-0.223,,-0.113,-0.100,-0.125,
1911,7,-0.166,,-0.112,-0.100,-0.125,
1911,8,-0.182,,-0.112,-0.100,-0.125,
1911,9,-0.209,,-0.112,-0.100,-0.125,
1911,10,-0.172,,-0.112,-0.099,-0.125,
1911,11,-0.178,,-0.112,-0.099,-0.124,
1911,12,-0.168,,-0.112,-0.099,-0.124,
1912,1,-0.163,,-0.112,-0.099,-0.124,
1912,2,-0.132,,-0.112,-0.099,-0.124,
1912,3,-0.192,,-0.111,-0.099,-0.124,
1912,4,-0.168,,-0.111,-0.099,-0.124,
1912,5,-0.140,,-0.111,-0.099,-0.124,
1912,6,-0.110,,-0.111,-0.099,-0.123,
1912,7,-0.151,,-0.111,-0.098,-0.123,
1912,8,-0.194,,-0.111,-0.098,-0.123,
1912,9,-0.176,,-0.111,-0.098,-0.123,
1912,10,-0.160,,-0.111,-0.098,-0.123,
1912,11,-0.120,,-0.110,-0.098,-0.123,
1912,12,-0.104,,-0.110,-0.098,-0.123,
1913,1,-0.147,,-0.110,-0.098,-0.123,
1913,2,-0.126,,-0.110,-0.098,-0.122,
1913,3,-0.079,,-0.110,-0.098,-0.122,
1913,4,-0.125,,-0.110,-0.097,-0.122,
1913,5,-0.082,,-0.110,-0.097,-0.122,
1913,6,-0.079,,-0.110,-0.097,-0.122,
1913,7,-0.105,,-0.109,-0.097,-0.122,
1913,8,-0.164,,-0.109,-0.097,-0.122,
1913,9,-0.161,,-0.109,-0.097,-0.121,
1913,10,-0.135,,-0.109,-0.097,-0.121,
1913,11,-0.129,,-0.109,-0.097,-0.121,
1913,12,-0.129,,-0.109,-0.097,-0.121,
1914,1,-0.111,,-0.109,-0.097,-0.121,
1914,2,-0.111,,-0.109,-0.096,-0.121,
1914,3,-0.079,,-0.108,-0.096,-0.121,
1914,4,-0.040,,-0.108,-0.096,-0.120,
1914,5,-0.018,,-0.108,-0.096,-0.120,
1914,6,-0.031,,-0.108,-0.096,-0.120,
1914,7,-0.029,,-0.108,-0.096,-0.120,
1914,8,-0.057,,-0.108,-0.096,-0.120,
1914,9,-0.093,,-0.108,-0.096,-0.120,
1914,10,-0.126,,-0.108,-0.096,-0.120,
1914,11,-0.093,,-0.107,-0.095,-0.119,
1914,12,-0.040,,-0.107,-0.095,-0.119,
1915,1,-0.099,,-0.107,-0.095,-0.119,
1915,2,-0.062,,-0.107,-0.095,-0.119,
1915,3,-0.037,,-0.107,-0.095,-0.119,
1915,4,-0.046,,-0.107,-0.095,-0.119,
1915,5,-0.082,,-0.107,-0.095,-0.119,
1915,6,-0.024,,-0.107,-0.095,-0.119,
1915,7,0.041,,-0.106,-0.095,-0.118,
1915,8,0.028,,-0.106,-0.094,-0.118,
1915,9,0.013,,-0.106,-0.094,-0.118,
1915,10,-0.056,,-0.106,-0.094,-0.118,
1915,11,-0.102,,-0.106,-0.094,-0.118,
1915,12,-0.037,,-0.106,-0.094,-0.118,
1916,1,-0.016,,-0.106,-0.094,-0.118,
1916,2,-0.032,,-0.106,-0.094,-0.117,
1916,3,-0.070,,-0.105,-0.094,-0.117,
1916,4,-0.086,,-0.105,-0.094,-0.117,
1916,5,-0.085,,-0.105,-0.093,-0.117,
1916,6,-0.098,,-0.105,-0.093,-0.117,
1916,7,-0.130,,-0.105,-0.093,-0.117,
1916,8,-0.167,,-0.105,-0.093,-0.117,
1916,9,-0.072,,-0.105,-0.093,-0.116,
1916,10,-0.053,,-0.105,-0.093,-0.116,
1916,11,-0.123,,-0.104,-0.093,-0.116,
1916,12,-0.095,,-0.104,-0.093,-0.116,
1917,1,-0.095,,-0.104,-0.093,-0.116,
1917,2,-0.074,,-0.104,-0.092,-0.116,
1917,3,-0.104,,-0.104,-0.092,-0.116,
1917,4,-0.244,,-0.104,-0.092,-0.115,
1917,5,-0.146,,-0.104,-0.092,-0.115,
1917,6,-0.095,,-0.104,-0.092,-0.115,
1917,7,-0.081,,-0.103,-0.092,-0.115,
1917,8,-0.109,,-0.103,-0.092,-0.115,
1917,9,-0.133,,-0.103,-0.092,-0.115,
1917,10,-0.059,,-0.103,-0.092,-0.115,
1917,11,-0.071,,-0.103,-0.091,-0.115,
1917,12,-0.056,,-0.103,-0.091,-0.114,
1918,1,-0.068,,-0.103,-0.091,-0.114,
1918,2,-0.096,,-0.103,-0.091,-0.114,
1918,3,-0.168,,-0.102,-0.091,-0.114,
1918,4,-0.141,,-0.102,-0.091,-0.114,
1918,5,-0.149,,-0.102,-0.091,-0.114,
1918,6,-0.189,,-0.102,-0.091,-0.114,
1918,7,-0.200,,-0.102,-0.091,-0.113,
1918,8,-0.179,,-0.102,-0.090,-0.113,
1918,9,-0.170,,-0.102,-0.090,-0.113,
1918,10,-0.132,,-0.102,-0.090,-0.113,
1918,11,-0.157,,-0.101,-0.090,-0.113,
1918,12,-0.147,,-0.101,-0.090,-0.113,
1919,1,-0.138,,-0.101,-0.090,-0.113,
1919,2,-0.141,,-0.101,-0.090,-0.112,
1919,3,-0.095,,-0.101,-0.090,-0.112,
1919,4,-0.058,,-0.101,-0.090,-0.112,
1919,5,-0.079,,-0.101,-0.089,-0.112,
1919,6,-0.089,,-0.101,-0.089,-0.112,
1919,7,-0.096,,-0.101,-0.089,-0.112,
1919,8,-0.082,,-0.100,-0.089,-0.112,
1919,9,-0.008,,-0.100,-0.089,-0.111,
1919,10,-0.013,,-0.100,-0.089,-0.111,
1919,11,-0.038,,-0.100,-0.089,-0.111,
1919,12,-0.022,,-0.100,-0.089,-0.111,
1920,1,0.008,,-0.100,-0.089,-0.111,
1920,2,-0.001,,-0.100,-0.088,-0.111,
1920,3,0.015,,-0.100,-0.088,-0.111,
1920,4,0.019,,-0.099,-0.088,-0.111,
1920,5,0.028,,-0.099,-0.088,-0.110,
1920,6,0.055,,-0.099,-0.088,-0.110,
1920,7,0.090,,-0.099,-0.088,-0.110,
1920,8,0.053,,-0.099,-0.088,-0.110,
1920,9,-0.023,,-0.099,-0.088,-0.110,
1920,10,-0.044,,-0.099,-0.088,-0.110,
1920,11,-0.096,,-0.099,-0.087,-0.110,
1920,12,-0.065,,-0.098,-0.087,-0.109,
1921,1,-0.059,,-0.098,-0.087,-0.109,
1921,2,0.005,,-0.098,-0.087,-0.109,
1921,3,0.021,,-0.098,-0.087,-0.109,
1921,4,0.001,,-0.098,-0.087,-0.109,
1921,5,-0.008,,-0.098,-0.087,-0.109,
1921,6,-0.024,,-0.098,-0.087,-0.109,
1921,7,-0.063,,-0.098,-0.087,-0.108,
1921,8,-0.072,,-0.097,-0.087,-0.108,
1921,9,-0.054,,-0.097,-0.086,-0.108,
1921,10,-0.096,,-0.097,-0.086,-0.108,
1921,11,-0.090,,-0.097,-0.086,-0.108,
1921,12,-0.077,,-0.097,-0.086,-0.108,
1922,1,-0.080,,-0.097,-0.086,-0.108,
1922,2,-0.074,,-0.097,-0.086,-0.107,
1922,3,-0.095,,-0.097,-0.086,-0.107,
1922,4,-0.110,,-0.096,-0.086,-0.107,
1922,5,-0.072,,-0.096,-0.086,-0.107,
1922,6,-0.067,,-0.096,-0.085,-0.107,
1922,7,-0.087,,-0.096,-0.085,-0.107,
1922,8,-0.078,,-0.096,-0.085,-0.107,
1922,9,-0.063,,-0.096,-0.085,-0.107,
1922,10,-0.102,,-0.096,-0.085,-0.106,
1922,11,-0.068,,-0.096,-0.085,-0.106,
1922,12,-0.092,,-0.095,-0.085,-0.106,
1923,1,-0.092,,-0.095,-0.085,-0.106,
1923,2,-0.117,,-0.095,-0.085,-0.106,
1923,3,-0.067,,-0.095,-0.084,-0.106,
1923,4,-0.092,,-0.095,-0.084,-0.106,
1923,5,-0.100,,-0.095,-0.084,-0.105,
1923,6,-0.113,,-0.095,-0.084,-0.105,
1923,7,-0.105,,-0.095,-0.084,-0.105,
1923,8,-0.085,,-0.094,-0.084,-0.105,
1923,9,-0.093,,-0.094,-0.084,-0.105,
1923,10,-0.086,,-0.094,-0.084,-0.105,
1923,11,-0.099,,-0.094,-0.084,-0.105,
1923,12,-0.077,,-0.094,-0.083,-0.104,
1924,1,-0.092,,-0.094,-0.083,-0.104,
1924,2,-0.117,,-0.094,-0.083,-0.104,
1924,3,-0.134,,-0.094,-0.083,-0.104,
1924,4,-0.098,,-0.093,-0.083,-0.104,
1924,5,-0.097,,-0.093,-0.083,-0.104,
1924,6,-0.092,,-0.093,-0.083,-0.104,
1924,7,-0.130,,-0.093,-0.083,-0.104,
1924,8,-0.143,,-0.093,-0.083,-0.103,
1924,9,-0.148,,-0.093,-0.082,-0.103,
1924,10,-0.154,,-0.093,-0.082,-0.103,
1924,11,-0.114,,-0.093,-0.082,-0.103,
1924,12,-0.086,,-0.092,-0.082,-0.103,
1925,1,-0.089,,-0.092,-0.082,-0.103,
1925,2,-0.080,,-0.092,-0.082,-0.103,
1925,3,-0.086,,-0.092,-0.082,-0.102,
1925,4,-0.077,,-0.092,-0.082,-0.102,
1925,5,-0.051,,-0.092,-0.082,-0.102,
1925,6,-0.058,,-0.092,-0.081,-0.102,
1925,7,-0.047,,-0.092,-0.081,-0.102,
1925,8,-0.048,,-0.091,-0.081,-0.102,
1925,9,-0.100,,-0.091,-0.081,-0.102,
1925,10,-0.050,,-0.091,-0.081,-0.101,
1925,11,-0.081,,-0.091,-0.081,-0.101,
1925,12,-0.062,,-0.091,-0.081,-0.101,
1926,1,-0.092,,-0.091,-0.081,-0.101,
1926,2,-0.083,,-0.091,-0.081,-0.101,
1926,3,-0.070,,-0.091,-0.080,-0.101,
1926,4,-0.046,,-0.090,-0.080,-0.101,
1926,5,-0.039,,-0.090,-0.080,-0.101,
1926,6,-0.028,,-0.090,-0.080,-0.100,
1926,7,-0.078,,-0.090,-0.080,-0.100,
1926,8,-0.097,,-0.090,-0.080,-0.100,
1926,9,-0.096,,-0.090,-0.080,-0.100,
1926,10,-0.135,,-0.090,-0.080,-0.100,
1926,11,-0.148,,-0.090,-0.080,-0.100,
1926,12,-0.083,,-0.089,-0.079,-0.100,
1927,1,-0.135,,-0.089,-0.079,-0.099,
1927,2,-0.135,,-0.089,-0.079,-0.099,
1927,3,-0.137,,-0.089,-0.079,-0.099,
1927,4,-0.125,,-0.089,-0.079,-0.099,
1927,5,-0.136,,-0.089,-0.079,-0.099,
1927,6,-0.137,,-0.089,-0.079,-0.099,
1927,7,-0.090,,-0.089,-0.079,-0.099,
1927,8,-0.060,,-0.088,-0.079,-0.098,
1927,9,-0.066,,-0.088,-0.078,-0.098,
1927,10,-0.135,,-0.088,-0.078,-0.098,
1927,11,-0.096,,-0.088,-0.078,-0.098,
1927,12,-0.092,,-0.088,-0.078,-0.098,
1928,1,-0.114,,-0.088,-0.078,-0.098,
1928,2,-0.083,,-0.088,-0.078,-0.098,
1928,3,-0.043,,-0.088,-0.078,-0.097,
1928,4,-0.025,,-0.088,-0.078,-0.097,
1928,5,-0.063,,-0.087,-0.078,-0.097,
1928,6,-0.137,,-0.087,-0.077,-0.097,
1928,7,-0.185,,-0.087,-0.077,-0.097,
1928,8,-0.191,,-0.087,-0.077,-0.097,
1928,9,-0.170,,-0.087,-0.077,-0.097,
1928,10,-0.193,,-0.087,-0.077,-0.097,
1928,11,-0.190,,-0.087,-0.077,-0.096,
1928,12,-0.190,,-0.087,-0.077,-0.096,
1929,1,-0.108,,-0.086,-0.077,-0.096,
1929,2,-0.120,,-0.086,-0.077,-0.096,
1929,3,-0.165,,-0.086,-0.076,-0.096,
1929,4,-0.174,,-0.086,-0.076,-0.096,
1929,5,-0.140,,-0.086,-0.076,-0.096,
1929,6,-0.113,,-0.086,-0.076,-0.095,
1929,7,-0.096,,-0.086,-0.076,-0.095,
1929,8,-0.109,,-0.086,-0.076,-0.095,
1929,9,-0.124,,-0.085,-0.076,-0.095,
1929,10,-0.099,,-0.085,-0.076,-0.095,
1929,11,-0.090,,-0.085,-0.076,-0.095,
1929,12,-0.071,,-0.085,-0.075,-0.095,
1930,1,-0.071,,-0.085,-0.075,-0.095,
1930,2,-0.105,,-0.085,-0.075,-0.094,
1930,3,-0.113,,-0.085,-0.075,-0.094,
1930,4,-0.147,,-0.085,-0.075,-0.094,
1930,5,-0.097,,-0.084,-0.075,-0.094,
1930,6,-0.067,,-0.084,-0.075,-0.094,
1930,7,-0.032,,-0.084,-0.075,-0.094,
1930,8,-0.078,,-0.084,-0.075,-0.094,
1930,9,-0.029,,-0.084,-0.074,-0.093,
1930,10,-0.071,,-0.084,-0.074,-0.093,
1930,11,-0.075,,-0.084,-0.074,-0.093,
1930,12,-0.110,,-0.084,-0.074,-0.093,
1931,1,-0.062,,-0.083,-0.074,-0.093,
1931,2,-0.090,,-0.083,-0.074,-0.093,
1931,3,-0.040,,-0.083,-0.074,-0.093,
1931,4,-0.049,,-0.083,-0.074,-0.092,
1931,5,-0.042,,-0.083,-0.074,-0.092,
1931,6,-0.070,,-0.083,-0.073,-0.092,
1931,7,-0.081,,-0.083,-0.073,-0.092,
1931,8,-0.109,,-0.083,-0.073,-0.092,
1931,9,-0.118,,-0.082,-0.073,-0.092,
1931,10,-0.056,,-0.082,-0.073,-0.092,
1931,11,-0.053,,-0.082,-0.073,-0.092,
1931,12,-0.074,,-0.082,-0.073,-0.091,
1932,1,-0.126,,-0.082,-0.073,-0.091,
1932,2,-0.126,,-0.082,-0.073,-0.091,
1932,3,-0.064,,-0.082,-0.072,-0.091,
1932,4,-0.089,,-0.082,-0.072,-0.091,
1932,5,-0.079,,-0.081,-0.072,-0.091,
1932,6,-0.073,,-0.081,-0.072,-0.091,
1932,7,-0.099,,-0.081,-0.072,-0.090,
1932,8,-0.072,,-0.081,-0.072,-0.090,
1932,9,-0.063,,-0.081,-0.072,-0.090,
1932,10,-0.056,,-0.081,-0.072,-0.090,
1932,11,-0.020,,-0.081,-0.071,-0.090,
1932,12,-0.034,,-0.081,-0.071,-0.090,
1933,1,-0.095,,-0.080,-0.071,-0.090,
1933,2,-0.099,,-0.080,-0.071,-0.089,
1933,3,-0.092,,-0.080,-0.071,-0.089,
1933,4,-0.040,,-0.080,-0.071,-0.089,
1933,5,-0.048,,-0.080,-0.071,-0.089,
1933,6,-0.079,,-0.080,-0.071,-0.089,
1933,7,-0.102,,-0.080,-0.071,-0.089,
1933,8,-0.133,,-0.080,-0.070,-0.089,
1933,9,-0.121,,-0.079,-0.070,-0.089,
1933,10,-0.093,,-0.079,-0.070,-0.088,
1933,11,-0.090,,-0.079,-0.070,-0.088,
1933,12,-0.071,,-0.079,-0.070,-0.088,
1934,1,-0.071,,-0.079,-0.070,-0.088,
1934,2,-0.111,,-0.079,-0.070,-0.088,
1934,3,-0.089,,-0.079,-0.070,-0.088,
1934,4,-0.089,,-0.079,-0.070,-0.088,
1934,5,-0.121,,-0.078,-0.069,-0.087,
1934,6,-0.143,,-0.078,-0.069,-0.087,
1934,7,-0.172,,-0.078,-0.069,-0.087,
1934,8,-0.173,,-0.078,-0.069,-0.087,
1934,9,-0.121,,-0.078,-0.069,-0.087,
1934,10,-0.123,,-0.078,-0.069,-0.087,
1934,11,-0.111,,-0.078,-0.069,-0.087,
1934,12,-0.153,,-0.078,-0.069,-0.087,
1935,1,-0.114,,-0.077,-0.069,-0.086,
1935,2,-0.120,,-0.077,-0.068,-0.086,
1935,3,-0.079,,-0.077,-0.068,-0.086,
1935,4,-0.009,,-0.077,-0.068,-0.086,
1935,5,-0.030,,-0.077,-0.068,-0.086,
1935,6,-0.079,,-0.077,-0.068,-0.086,
1935,7,-0.111,,-0.077,-0.068,-0.086,
1935,8,-0.057,,-0.077,-0.068,-0.085,
1935,9,-0.054,,-0.076,-0.068,-0.085,
1935,10,-0.035,,-0.076,-0.068,-0.085,
1935,11,-0.059,,-0.076,-0.067,-0.085,
1935,12,-0.071,,-0.076,-0.067,-0.085,
1936,1,-0.059,,-0.076,-0.067,-0.085,
1936,2,-0.032,,-0.076,-0.067,-0.085,
1936,3,-0.095,,-0.076,-0.067,-0.084,
1936,4,-0.031,,-0.076,-0.067,-0.084,
1936,5,-0.042,,-0.075,-0.067,-0.084,
1936,6,-0.079,,-0.075,-0.067,-0.084,
1936,7,-0.087,,-0.075,-0.067,-0.084,
1936,8,-0.054,,-0.075,-0.066,-0.084,
1936,9,-0.078,,-0.075,-0.066,-0.084,
1936,10,-0.093,,-0.075,-0.066,-0.084,
1936,11,-0.053,,-0.075,-0.066,-0.083,
1936,12,-0.053,,-0.075,-0.066,-0.083,
1937,1,-0.059,,-0.075,-0.066,-0.083,
1937,2,-0.093,,-0.074,-0.066,-0.083,
1937,3,-0.143,,-0.074,-0.066,-0.083,
1937,4,-0.058,,-0.074,-0.066,-0.083,
1937,5,-0.091,,-0.074,-0.065,-0.083,
1937,6,-0.122,,-0.074,-0.065,-0.082,
1937,7,-0.124,,-0.074,-0.065,-0.082,
1937,8,-0.109,,-0.074,-0.065,-0.082,
1937,9,-0.100,,-0.074,-0.065,-0.082,
1937,10,-0.041,,-0.073,-0.065,-0.082,
1937,11,-0.093,,-0.073,-0.065,-0.082,
1937,12,-0.104,,-0.073,-0.065,-0.082,
1938,1,-0.111,,-0.073,-0.064,-0.082,
1938,2,-0.074,,-0.073,-0.064,-0.081,
1938,3,-0.079,,-0.073,-0.064,-0.081,
1938,4,-0.067,,-0.073,-0.064,-0.081,
1938,5,-0.063,,-0.073,-0.064,-0.081,
1938,6,-0.070,,-0.072,-0.064,-0.081,
1938,7,-0.090,,-0.072,-0.064,-0.081,
1938,8,-0.103,,-0.072,-0.064,-0.081,
1938,9,-0.045,,-0.072,-0.064,-0.080,
1938,10,-0.068,,-0.072,-0.063,-0.080,
1938,11,-0.111,,-0.072,-0.063,-0.080,
1938,12,-0.153,,-0.072,-0.063,-0.080,
1939,1,-0.150,,-0.072,-0.063,-0.080,
1939,2,-0.111,,-0.071,-0.063,-0.080,
1939,3,-0.055,,-0.071,-0.063,-0.080,
1939,4,-0.028,,-0.071,-0.063,-0.080,
1939,5,-0.036,,-0.071,-0.063,-0.079,
1939,6,-0.095,,-0.071,-0.063,-0.079,
1939,7,-0.047,,-0.071,-0.062,-0.079,
1939,8,-0.078,,-0.071,-0.062,-0.079,
1939,9,-0.130,,-0.071,-0.062,-0.079,
1939,10,-0.147,,-0.070,-0.062,-0.079,
1939,11,-0.090,,-0.070,-0.062,-0.079,
1939,12,-0.062,,-0.070,-0.062,-0.078,
1940,1,0.014,,-0.070,-0.062,-0.078,
1940,2,-0.001,,-0.070,-0.062,-0.078,
1940,3,-0.000,,-0.070,-0.062,-0.078,
1940,4,-0.058,,-0.070,-0.061,-0.078,
1940,5,-0.060,,-0.070,-0.061,-0.078,
1940,6,-0.012,,-0.069,-0.061,-0.078,
1940,7,0.041,,-0.069,-0.061,-0.078,
1940,8,0.019,,-0.069,-0.061,-0.077,
1940,9,-0.032,,-0.069,-0.061,-0.077,
1940,10,-0.001,,-0.069,-0.061,-0.077,
1940,11,0.002,,-0.069,-0.061,-0.077,
1940,12,-0.022,,-0.069,-0.061,-0.077,
1941,1,-0.028,,-0.069,-0.060,-0.077,
1941,2,-0.022,,-0.068,-0.060,-0.077,
1941,3,-0.025,,-0.068,-0.060,-0.076,
1941,4,-0.025,,-0.068,-0.060,-0.076,
1941,5,0.013,,-0.068,-0.060,-0.076,
1941,6,-0.009,,-0.068,-0.060,-0.076,
1941,7,-0.096,,-0.068,-0.060,-0.076,
1941,8,-0.045,,-0.068,-0.060,-0.076,
1941,9,-0.054,,-0.068,-0.059,-0.076,
1941,10,-0.089,,-0.067,-0.059,-0.076,
1941,11,-0.035,,-0.067,-0.059,-0.075,
1941,12,-0.034,,-0.067,-0.059,-0.075,
1942,1,0.002,,-0.067,-0.059,-0.075,
1942,2,0.023,,-0.067,-0.059,-0.075,
1942,3,-0.040,,-0.067,-0.059,-0.075,
1942,4,-0.061,,-0.067,-0.059,-0.075,
1942,5,-0.094,,-0.067,-0.059,-0.075,
1942,6,-0.101,,-0.066,-0.058,-0.074,
1942,7,-0.090,,-0.066,-0.058,-0.074,
1942,8,-0.078,,-0.066,-0.058,-0.074,
1942,9,-0.060,,-0.066,-0.058,-0.074,
1942,10,0.017,,-0.066,-0.058,-0.074,
1942,11,-0.011,,-0.066,-0.058,-0.074,
1942,12,0.005,,-0.066,-0.058,-0.074,
1943,1,-0.022,,-0.066,-0.058,-0.074,
1943,2,-0.032,,-0.065,-0.058,-0.073,
1943,3,0.097,,-0.065,-0.057,-0.073,
1943,4,0.025,,-0.065,-0.057,-0.073,
1943,5,-0.039,,-0.065,-0.057,-0.073,
1943,6,-0.055,,-0.065,-0.057,-0.073,
1943,7,-0.026,,-0.065,-0.057,-0.073,
1943,8,0.059,,-0.065,-0.057,-0.073,
1943,9,0.053,,-0.065,-0.057,-0.072,
1943,10,0.035,,-0.064,-0.057,-0.072,
1943,11,0.023,,-0.064,-0.056,-0.072,
1943,12,0.021,,-0.064,-0.056,-0.072,
1944,1,-0.004,,-0.064,-0.056,-0.072,
1944,2,0.035,,-0.064,-0.056,-0.072,
1944,3,0.042,,-0.064,-0.056,-0.072,
1944,4,-0.031,,-0.064,-0.056,-0.072,
1944,5,-0.066,,-0.064,-0.056,-0.071,
1944,6,-0.028,,-0.063,-0.056,-0.071,
1944,7,-0.008,,-0.063,-0.056,-0.071,
1944,8,-0.051,,-0.063,-0.055,-0.071,
1944,9,-0.069,,-0.063,-0.055,-0.071,
1944,10,-0.050,,-0.063,-0.055,-0.071,
1944,11,-0.062,,-0.063,-0.055,-0.071,
1944,12,-0.065,,-0.063,-0.055,-0.070,
1945,1,-0.022,,-0.063,-0.055,-0.070,
1945,2,-0.016,,-0.062,-0.055,-0.070,
1945,3,-0.067,,-0.062,-0.055,-0.070,
1945,4,-0.049,,-0.062,-0.055,-0.070,
1945,5,-0.051,,-0.062,-0.054,-0.070,
1945,6,-0.085,,-0.062,-0.054,-0.070,
1945,7,-0.096,,-0.062,-0.054,-0.070,
1945,8,-0.133,,-0.062,-0.054,-0.069,
1945,9,-0.100,,-0.062,-0.054,-0.069,
1945,10,-0.068,,-0.061,-0.054,-0.069,
1945,11,-0.047,,-0.061,-0.054,-0.069,
1945,12,-0.022,,-0.061,-0.054,-0.069,
1946,1,-0.041,,-0.061,-0.053,-0.069,
1946,2,-0.019,,-0.061,-0.053,-0.069,
1946,3,-0.043,,-0.061,-0.053,-0.069,
1946,4,-0.037,,-0.061,-0.053,-0.068,
1946,5,-0.069,,-0.061,-0.053,-0.068,
1946,6,-0.043,,-0.061,-0.053,-0.068,
1946,7,-0.054,,-0.060,-0.053,-0.068,
1946,8,-0.051,,-0.060,-0.053,-0.068,
1946,9,-0.048,,-0.060,-0.053,-0.068,
1946,10,-0.071,,-0.060,-0.052,-0.068,
1946,11,-0.062,,-0.060,-0.052,-0.067,
1946,12,-0.013,,-0.060,-0.052,-0.067,
1947,1,-0.068,,-0.060,-0.052,-0.067,
1947,2,-0.090,,-0.060,-0.052,-0.067,
1947,3,-0.070,,-0.059,-0.052,-0.067,
1947,4,-0.092,,-0.059,-0.052,-0.067,
1947,5,-0.085,,-0.059,-0.052,-0.067,
1947,6,-0.049,,-0.059,-0.051,-0.067,
1947,7,-0.014,,-0.059,-0.051,-0.066,
1947,8,-0.011,,-0.059,-0.051,-0.066,
1947,9,-0.045,,-0.059,-0.051,-0.066,
